x1,x2,x3,x4,x5,y,vardir,rse
1.6510429797455695,1.9175569164499249,-0.312461926903289,0,1,-3.634544731633405,0.39519521852231754,17.694232406142575
0.5377001548748109,-0.2870001883236341,-0.44324050991418573,1,1,3.1304758787540465,0.7321403489648612,37.9848192073259
-1.1229791628941177,0.21851151905956395,-0.38889209933013685,0,0,-3.504866424440837,0.8206984128382305,35.81153044377669
-0.5426671268941383,-0.8489561834007966,-0.9640449599904231,1,0,1.366524958467065,0.7128645812696863,38.73251124511877
-0.7830929258689807,1.0437802326701342,1.2623695975475004,1,1,-0.5750191079745031,0.5139068021911372,32.336398262814264
-0.3493443716046796,1.9486588258095903,0.22862039646233903,0,2,-3.882670939677078,0.5625167845161517,12.647701212072294
1.3279840313144873,-0.9640144739507855,-0.1391668014600256,1,0,2.98462284780345,0.8382377912829329,17.012813590572076
-0.7314267833820478,-2.4834976758951033,-0.14073134037155427,1,1,3.278349887413919,0.8419942503934069,27.636420515576827
-0.3588098921009488,-0.7565927735236715,-1.4471363547238683,1,1,1.047455293072996,0.2883569181191121,128.32079493771627
0.37969921683156976,-0.339521563360941,0.1479835246028116,0,2,-1.14138053753583,0.3014508511171233,79.9271472803653
0.20380466391252341,-0.7634858890453317,0.5409968766512363,0,2,-0.3625501831649378,0.707284305906894,836.4354208865263
1.4926335585160493,1.3047401475786675,0.34964599486379,1,2,-1.0132087795275906,0.4166621877875395,53.43318877422653
0.0880650144099649,-0.0085450829567538,-0.6767979117905414,1,0,3.0919227062076273,0.5262460872700011,40.40559194994993
-0.2536730298569313,1.1853005533419083,0.14909651632134494,0,2,-4.1001509015916024,0.4957669824352562,18.341940141736732
1.196796832358452,2.786440331599654,-2.10992598817646,1,0,-4.517338124227235,0.6048211581552149,17.893371313088064
0.2765632713355015,-0.42139115463455973,0.5576151180234448,1,0,2.64145424300563,0.558406376199966,34.503466725114315
0.0728577503721597,1.3203301245472903,-0.45399411496422454,1,1,-3.2104124316481277,0.3845886581843134,16.183179851062565
2.877916727786899,-0.0782832970771114,0.3137509267131805,1,0,6.282916514425065,0.7223966067607035,13.68299616641578
0.27468154578391984,0.41120549299941567,0.762369463365267,0,2,-1.8899881852104063,0.4735389443788395,29.268899534923086
-0.5271344614393515,-1.0008019078131651,2.3033633987102453,1,0,4.298743128026734,0.6079497519255321,19.454253794132153
-0.9276980176929378,1.0446867441194543,2.1542767475277276,1,2,-4.753070678899495,0.6452057083776269,16.646948048586307
-0.15531768012783254,-0.49102633599169987,1.2431625665916923,1,0,2.79117805392264,0.366456518255992,16.487332910090117
0.22408188662516623,1.074965659686207,0.49533716168890446,1,2,-2.6277676757613464,0.960401052097275,32.98505523684232
0.37974560753350955,0.49603112030764235,1.4049049963507652,0,1,-1.108502058038044,0.4334158398318114,60.47623476463414
1.100949990058179,-0.9952376855512616,-0.30778991980011766,1,1,3.0904799779636427,0.5758358202219793,17.71736965748972
0.36202297189386784,-1.770273143972763,0.699190384149635,0,2,1.742636876285231,0.7125947998295433,42.618718853686325
-0.7836132200798323,0.8357566622055576,-1.231019786915681,1,1,-3.1959970757380693,0.9266106939618749,22.406022722129304
-0.2407975698384302,0.551379436647769,0.4411281805212696,1,1,-1.3012458377196587,0.40441669984943596,160.57647060308798
0.030256331902823404,-0.04495734779230014,0.38355920278555694,0,0,-0.6309885485838063,0.15571623892233344,81.5144521350373
-0.26674964035324034,1.677469202277885,-1.2858921210752594,0,2,-6.4052462779986765,0.7263064980328401,11.64910156877313
-1.7605713553472486,-0.44615019968102326,1.133731507905613,1,1,-2.586371059578343,0.8626305226300183,102.93769405444068
0.9558304237505825,-1.264046863714528,-0.9853548157065993,1,0,5.137678996116791,0.7936888450424049,18.343033874678895
-0.4210573077922692,0.7645754576258054,0.35941891782585766,0,1,-2.439252859062138,0.4727417622951031,41.83817733147511
-1.2105150050615896,0.056442104542696,-1.0091882683281477,1,2,-1.8372935974621019,0.5645561632591574,27.768365865500257
0.442507965905628,-1.5316226057046567,0.9403464298028595,0,2,1.8545965925493275,0.23534811622032267,13.555053548284391
-1.5888647202209258,0.19524603035644164,-0.4296878324551964,0,0,-3.7586676443591993,0.1658870698317,13.086149427158785
0.9637252086459153,-0.6789213527370684,-0.5678981739453922,1,2,-0.47353248863089714,0.9036987101374693,68.45685617193115
-0.20078733154434425,1.214102572941309,0.09150464054440081,0,1,-4.650576473260235,0.675792897512379,20.689012062642686
-2.2931191242266995,2.2002841660395807,-0.443856081843325,1,2,-8.78370749989804,0.6856771388981739,9.246555886877246
-0.7391658288052324,-1.1311349812028635,0.030082902894090276,0,0,0.07907366379474201,0.9798194921585883,52.68154679263281
2.1752086350329716,0.05727979011437537,0.782476957002156,0,0,4.652936069686207,0.8289515214655301,23.291469093468233
1.3707834677980484,0.15230056380277693,-0.7359007524813743,0,1,-2.267563425156041,0.6313182946471345,59.065081113425215
0.6453559189909537,-0.2739168235197335,0.5739425916140505,0,2,0.8656925840619786,0.9533315942594198,150.45383444360894
-1.071567655569674,-0.2700940666381185,-1.4196719894142908,0,0,-1.044335402319016,0.3183940230928675,23.643860677577848
1.8166995767688392,2.4590888876948176,1.0146957201016835,0,2,-5.543154493332264,0.563715625602499,17.10940298873195
0.43223332325242175,1.7017139644782704,0.07300413381513665,1,0,0.9218594355644947,0.82623368593518,778.9896832806404
0.5397218375780151,0.25981567941709793,1.5842727832577506,0,2,-0.6004830311714073,0.8097519380001693,113.32903489611803
-2.1622242622104983,0.055611095949054806,0.3589811513642383,0,0,-3.0164315410739153,0.3034873308223406,20.062325783037977
-1.0887130850299536,0.680848780235445,-0.6082942798478436,1,0,-2.210284954761393,0.11298208495686027,16.3735162939325
-0.08572430258448162,-0.7621982754084673,0.47489973355017656,0,1,0.9385983218201583,0.7777371355255589,129.61111531287526
0.9475790443965718,0.5057322287383618,-0.7117835737762218,1,1,0.2190404928631028,0.556365521641698,80.32166444270284
0.5045515271418011,0.06323723715153362,0.7297728706141238,0,1,-0.2137611262284249,0.40143131027153867,82.11092502294689
-0.3763381755457306,0.976553720254428,-1.1203885190007665,1,0,-1.1964464559254695,0.18170387963574192,38.8845376950965
1.0550391419847194,1.134135870482785,-1.0406179077912283,0,0,-1.7636669636369104,0.5036164809272565,30.97490188953046
1.0233001065776712,0.4033240256423034,0.6408874261402312,1,0,3.4729496216971656,0.10635690578777136,11.257688955485477
0.573803648457688,0.10210225364922913,1.1971947239950318,0,2,-2.0505409395901424,0.9977071430851223,59.7960433065545
-1.745340039346553,0.4655056776647662,-0.3868308469940404,1,0,-4.75339315792993,0.7490034154710792,19.302016465681838
-0.3431374783373754,0.43106635761080586,1.08046123018615,0,2,-2.12190901326423,0.447744970440062,31.09996075413043
-0.2140251879840862,-0.16668805721577376,1.2921878162205673,1,2,-1.0834169622028527,0.1757565662384781,31.120777328710666
0.40912265153101973,0.09614691805560871,-1.4429984921200167,1,0,0.936538191432469,0.3549838396361189,32.66469195872086
0.5892664034866625,1.8947530756155249,-0.37527471746869145,0,0,-2.4818644205842975,0.5602451306328684,27.031479933150116
0.685807572017393,-1.0519503614539243,-2.383610386572825,1,0,1.958868820852692,0.37407404039145997,33.083955691668486
-0.3567464450039053,-0.6197695191321758,0.43109376773391217,1,0,2.3584729911704447,0.4807210234597171,31.205475039270755
1.9569105337702866,0.6968017540266732,0.1686191245215932,0,1,0.7433877892026395,0.9802089718301198,1258.7313026334662
-0.8908907666405571,0.7420868504620388,-1.9272137899713218,1,0,-2.9948754525511463,0.6137689470632214,35.22633395444696
0.7115208479627702,0.2702708204293664,-0.965186330392216,1,2,-1.8262596786819898,0.1619314299634537,32.818585838410755
