y,x1,x2,x3,x4,vardir
0.9960555114072845,0.23222390470295817,0.5814346848330635,0.22166269309416964,0.994519861440786,0.05945472237737631
0.837479472923275,0.11792938279323995,0.2518213851958069,0.8944923263238004,0.9262673318085524,0.05930594292080322
0.9999999999992407,0.2941071581017022,0.5267686424084277,0.5919675200512036,0.2753650577089801,0.03840389046158181
0.9018323759179736,0.7166068180708716,0.23013115184705102,0.4522425634126259,0.26886783573430095,0.08096688373966085
0.6471751720580828,0.15591897175721192,0.7951475816589412,0.8424489251763096,0.12671359905104052,0.030489385553010555
0.03801683677355273,0.4872663288389504,0.08411058752824019,0.36387962786519956,0.41216706425668326,0.06370494737960881
0.8119813786729724,0.48872550890207334,0.5673517811693126,0.41716974669020024,0.03468103524954813,0.07862270095746879
0.590197137099196,0.28712804985129503,0.6595165768015162,0.14123590197549263,0.06265950650827667,0.08076742577774884
0.20013298931759171,0.8409499648838306,0.4911435882894186,0.27382533674473974,0.8656646871333423,0.07651902779472966
0.9803879384093473,0.05607982768634001,0.8766916673348525,0.20277798462909358,0.16622305084925726,0.06316557947305484
0.9350711893256457,0.857667219912686,0.5021615198601698,0.4875840510387429,0.7158637435126932,0.043240179439563334
0.8194635946740823,0.1837054821505435,0.7307797015900382,0.5766013121793163,0.49722372965328987,0.060194812427408075
0.9776694865681037,0.3567518403828277,0.3962969974674001,0.14455605335401578,0.039947644133495386,0.07404130080340056
0.6583490404029771,0.14615067336462262,0.911176059473527,0.31107836941902656,0.3304873278342525,0.08055823448150036
0.9896871142149063,0.39829919469100517,0.5382704358852628,0.616358800939331,0.8277469683917651,0.03653287494688509
0.3822615362996519,0.49977612177577524,0.49994032849781533,0.7595310517410319,0.5783291660440466,0.0733165770115372
0.9415977160130677,0.558680998206026,0.9286034962277886,0.7559900091094429,0.16910546477563637,0.051504983727364534
0.4592542196620925,0.23070088009610867,0.8473159603854459,0.97906663158255,0.6423985207552771,0.04836237740477954
0.9996063250607472,0.16276539280485003,0.36437248303470304,0.977419893934321,0.7797473301672954,0.014976456927750195
0.9177711609418548,0.5613822647289102,0.8286788912109059,0.841008540554451,0.989813719981083,0.08022902228817227
0.5660536376257598,0.8110405301006686,0.030801395436659496,0.11443051333723331,0.03892024713952158,0.035034840142653775
0.9999935898474737,0.21235553770504179,0.4170502626567846,0.7731813730148069,0.3358008617284799,0.010489516890720425
0.9008572311598485,0.06452854383911799,0.10410555364897212,0.8154451573012946,0.5539242708665122,0.07971452394205554
0.9678127764969705,0.19754985343043296,0.18601741049534137,0.9417133055861219,0.5220212586693243,0.05976640337291943
0.9530526494933541,0.09823350812175369,0.9391207499694995,0.3039824482673308,0.8828498304189841,0.05581149340327047
0.4433729507399824,0.007366198431337123,0.9423625272496581,0.2494369231188044,0.7551624067263911,0.07602665157829122
0.2903698526492556,0.9101521075310128,0.6971127991563135,0.3100792413803146,0.11015476693225013,0.07592162776666121
0.9500015108520508,0.8775515528393178,0.46065247609291915,0.16985830468472085,0.4281551977875989,0.08086271301952541
0.730754938998242,0.4771511230589227,0.23677222391334474,0.622387724136616,0.9761433282628761,0.06947384338919385
0.010412460079844593,0.5282045084070802,0.7332994507925428,0.5395274544913966,0.3084446860924712,0.07301535945690667
0.994874378388739,0.06508875867707642,0.17093684870019132,0.6624988934810464,0.70235983072058,0.07128986107473895
0.9913982339026638,0.748693734091715,0.7139332420335874,0.4748353801027356,0.812206456286532,0.05296729417886918
0.9951616383793439,0.5254136649393667,0.35509579806932234,0.21427984880570583,0.9238977181961806,0.05209515703063267
0.9144508673944924,0.09423382567851968,0.24756878564138296,0.9962258521946248,0.2525323228241677,0.08105500857179389
0.6058905870940353,0.5616518114199319,0.5356330586966697,0.47574994350036537,0.36760298032792194,0.08058938958535876
0.06893229231655836,0.9348512941485326,0.40157848021267506,0.13397125887580408,0.6732882101796265,0.06911065341406265
0.9413239287454523,0.7255225120847194,0.49021750552508003,0.7566005966098187,0.7638026926592385,0.018140679363716963
0.9815120021850825,0.8463227516192863,0.9994018101747714,0.9999203659935455,0.9489908331512287,0.03403953219975594
0.7296958559927703,0.599755069414025,0.5983515202951599,0.5454657844048882,0.3561444427600531,0.07358332864428621
0.7896808041457627,0.19493956837031,0.40043566323081226,0.6164286388439677,0.7641152120525783,0.06814738669326195
0.3950829267947887,0.37611456105091845,0.5976695102115969,0.7795834661659543,0.451851663041801,0.07831131538037191
0.8691740501250009,0.39975410626961794,0.14971122982883267,0.2315684915225562,0.19969041731316173,0.06417264898958347
0.3985839854344624,0.5090096606283524,0.6630902125712957,0.8430769641272088,0.8633380125083691,0.04933765590025154
0.5130410796073818,0.5509622457365374,0.34862475194571796,0.001265302066107421,0.03676873070797604,0.056741474967687514
0.5092596661692196,0.9166904988161084,0.917744004616365,0.9893016548674897,0.31131091998107374,0.06403962996180709
0.9121649059569362,0.42680989349385157,0.6212934940878088,0.5448493579477431,0.523854198360232,0.08103896030132718
0.994770138978228,0.5306159093416544,0.9261210769649539,0.39065566961560116,0.848747122654552,0.026117089195800507
0.7902070425726113,0.31775221656803543,0.6468883050354196,0.736290361453167,0.16967591491459688,0.06935650631842309
0.8579030164636765,0.49909878134242114,0.5372619883871912,0.3286688398772307,0.5062320153522244,0.05904147187855503
0.23210497845924183,0.464941762599825,0.06799698467655757,0.37284765995640556,0.7227286530835978,0.07646412208814508
0.9952700219626495,0.7785478651721126,0.8319181241577986,0.4538341027650402,0.5740055560805123,0.056066386662819295
0.37465274732572823,0.6236173330294421,0.17761452617029672,0.20824809950449352,0.9284518971131327,0.07293040781712827
0.5992971345806442,0.031230519992496153,0.25176630283914003,0.33878416964849256,0.7064487895016605,0.06795884846700612
0.5890959094922049,0.31654900093406046,0.8392334087114245,0.3323475575474353,0.6047624104340467,0.08105891356298307
0.551764864881183,0.4099023920964211,0.04447487587251686,0.0526888305150367,0.8882933175992056,0.07650584985954333
0.7753163239266422,0.8938065600527034,0.27859366081536585,0.2451364848669132,0.20570144527402545,0.07918772251245047
0.44988243322688026,0.9406359165469157,0.14850952982350818,0.04467034707038853,0.0267419280314366,0.07137782689251693
0.8819713814328015,0.358720524193366,0.9006324731370386,0.8365797265362378,0.5305108815415386,0.036430356748595356
0.7391760973878204,0.5763133108708206,0.7046124375003248,0.7083552214707647,0.9535215067786014,0.019193510427248768
0.5979257560862538,0.5841790176859039,0.5686552948940518,0.8558128730535127,0.6055131447567283,0.06977715931842758
0.9726482444648091,0.9788400234325112,0.004942994534707701,0.9792215001015905,0.7448954289663076,0.05860427867336384
0.7310767103533229,0.7240997396216103,0.5591716889968549,0.40456044151829473,0.38702708863196045,0.04367597715962929
0.19568942292747046,0.02303738342430961,0.7568622807827897,0.5980792675122191,0.5218964175128412,0.07771368485760734
0.9043312037738443,0.2771114193488051,0.0786784022992928,0.4087023703876492,0.5057550199887832,0.07596110451521937
0.015347951788134398,0.0023099269135875566,0.555047520215861,0.6070943977898703,0.5207268792560048,0.07928847742007701
0.1858392190591247,0.22783896142163984,0.3193583464198507,0.5816285465847553,0.33474315313390857,0.08057192947601077
0.8003590744551086,0.6236788992172012,0.5618307719308473,0.37320883136770644,0.5514993430971566,0.049753233057116784
0.9221793746962899,0.6677995302176447,0.6297945591843394,0.10064807485382798,0.29348092389701963,0.05762897008055362
0.40357389539230537,0.6726862985900462,0.46283086611652735,0.5307482478759763,0.9545068418202269,0.05939075083693161
0.7788447176860924,0.6703411139190403,0.6945257204134954,0.4653256183204474,0.914172214331197,0.05839748251618194
0.1267168230748725,0.6066113771015301,0.836615790730672,0.9883004392871576,0.1741845187116674,0.06269086770505167
0.5740434104936001,0.5886537221243124,0.013245343835898926,0.06965652534694211,0.1383284858119943,0.07112094840208727
0.7482130211594957,0.21316877496284836,0.40866015815747325,0.19004983247470886,0.43120215388404604,0.06485543254236377
0.9282992271965276,0.50600002105393,0.06066795213717835,0.10629186902605825,0.8015023641562833,0.05353928210856917
0.9987400660019927,0.3243588931733975,0.43805312183865497,0.45856576443327624,0.7171338818779632,0.06372233911235252
0.9360585795506479,0.9058307521844006,0.296670569271113,0.4807246705607613,0.1714435482505271,0.06382972395675955
0.8327580701003026,0.6717256169745003,0.505428499868462,0.9213305557381842,0.9295155300076209,0.03238983851876584
0.004763333982906603,0.14900709503849652,0.8436412238935088,0.2654407974756382,0.7910277958067211,0.06763610063256018
0.6527706002842727,0.7593720650719916,0.37475768529923326,0.7974873427577696,0.16065212012322105,0.0798376359402383
0.9992018332625081,0.23998415303743148,0.7149025898336179,0.5427929276646677,0.25764686044782315,0.04726682247280382
0.9815057040424651,0.748760352463018,0.6318178784749233,0.21291850433434867,0.8735090193764375,0.034717749036299705
0.9627676774763395,0.6316919667790838,0.46464311554555326,0.5226852652571159,0.36130144387307506,0.04774871660135859
0.8695522977443291,0.5245510001489151,0.8424078044105782,0.7702844443716119,0.2100038497172816,0.0695391115723605
0.7530587416684295,0.08985422443772373,0.48713208344451564,0.3840700450376636,0.5627907659595481,0.08075142743734089
0.165707502582636,0.05608441644002227,0.09041665592091908,0.09949458976872827,0.007933613428921849,0.07745286667958962
0.8570270018191574,0.29328946147260326,0.30065749883838844,0.7269846148820027,0.3397386552638776,0.07960045270729658
0.9609070900681638,0.5515163689649625,0.19756899280843843,0.9229639455698009,0.3514894112380491,0.043293967017533436
0.999877120766104,0.8351028450100814,0.7156211198222207,0.36641557413042825,0.9159750851429177,0.02591481352119007
0.7355142218510352,0.3917344382441137,0.8437875733582058,0.6818239548008371,0.5908582829620218,0.062026750009130445
0.06730931041301781,0.23746040436777072,0.8295731953281554,0.16553063197146967,0.22348201902249876,0.07743956070744755
0.8572501984250996,0.6599468791943037,0.9442898241849391,0.8897692782234542,0.8492073949627074,0.06753192350240017
0.9999792818264374,0.8145606510869808,0.8374361030423921,0.8896579246589863,0.7547614242351712,0.046153662433532514
0.9939321376262097,0.7046898707127127,0.3768164920889393,0.6445300602634861,0.12170240506943275,0.06517224234120945
0.9812514668086367,0.5527364948696405,0.29063573975747325,0.25099585988006556,0.6616199917466893,0.03992308744272916
0.9577402425890329,0.4488614242154625,0.4216047941254897,0.46377054166975895,0.5653609859351705,0.036313531739169236
0.9965632621991845,0.44793979750340807,0.34583434139330305,0.6247962160073101,0.5108878700001404,0.04854132824139611
0.032728453731655414,0.7725431025137428,0.15710289014959122,0.5340941994251158,0.9833058253445672,0.08074315474962246
0.8922040224778529,0.6042141849621634,0.018111614512101748,0.43809792930128355,0.3001682175438106,0.05344248720129048
0.39914883523133765,0.17958058067995208,0.7100802649267806,0.3156296725796628,0.25280572901916165,0.07487922178366449
0.6917282901580417,0.2634974562304512,0.15520328460144484,0.4825681110930702,0.13767873649383822,0.07950695830898963
