eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
12017.15,female,1.496131543076749,8689.09,7029.84,0.0,0.0,0.0,0.0,0.0,0.0,1445.48,0.0,2676.08,-1407.34,State2,District1,12.78
26677.17,male,2.157762999939978,13605.22,17670.72,8215.18,0.0,0.0,0.0,0.0,0.0,178.12,1331.16,0.0,0.0,State3,District1,9.97
25757.51,male,1.9084412249465514,23109.44,0.0,0.0,0.0,0.0,0.0,0.0,4001.97,915.58,1757.72,11.72,0.0,State1,District2,11.9
28168.67,female,2.6126542995437556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.29,0.0,0.0,-1211.15,State3,District4,10.6
23471.74,female,2.7852328677153055,17930.93,34205.08,0.0,0.0,0.0,0.0,0.0,0.0,2608.13,0.0,0.0,-1048.41,State2,District4,13.0
24622.99,female,1.0727563352266123,0.0,16272.58,-50.94,0.0,0.0,3654.86,0.0,0.0,1475.01,0.0,0.0,0.0,State1,District5,9.61
30492.72,male,1.1670033447965942,12988.33,9284.91,7035.77,0.0,0.0,0.0,0.0,759.71,0.0,0.0,0.0,-800.8,State2,District5,11.17
22630.78,male,2.426987168702394,22646.98,0.0,6898.67,8871.46,0.0,0.0,0.0,0.0,2695.46,0.0,0.0,0.0,State2,District3,15.04
15739.99,male,1.8554687548465574,0.0,-179.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2,10.04
24431.0,female,1.3216309128344688,12778.47,12498.72,0.0,0.0,0.0,0.0,0.0,2818.38,0.0,0.0,598.53,-468.42,State1,District1,11.54
14135.15,male,1.253403989854676,26651.89,0.0,0.0,11284.66,0.0,0.0,0.0,0.0,0.0,4161.93,0.0,0.0,State1,District2,12.18
11200.22,female,1.5825192295572907,5086.22,18088.7,0.0,0.0,0.0,0.0,0.0,2393.25,0.0,0.0,0.0,0.0,State2,District2,13.52
21666.68,male,2.817388826907204,-10158.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-472.57,State1,District4,10.62
15577.74,male,2.458566133410109,6081.12,0.0,0.0,11177.93,0.0,0.0,0.0,0.0,2323.95,0.0,0.0,-854.1,State1,District1,11.01
22658.48,male,2.3399095402353773,40634.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-449.57,State2,District1,12.76
14397.33,male,1.8324444591786133,13491.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.15,360.01,-1252.9,State2,District1,10.44
