eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
16888.97,male,1.6873473531594143,10374.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747.87,0.0,0.0,State1,District3,6.74
15928.23,male,2.283775971239522,-2232.48,0.0,6892.21,0.0,0.0,0.0,8100.15,0.0,0.0,0.0,261.93,-1158.26,State2,District3,9.48
20445.63,female,1.524144195565293,6170.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04,0.0,State3,District2,9.61
23486.98,female,2.434409657054192,22634.09,0.0,0.0,6884.85,0.0,0.0,0.0,0.0,1895.81,0.0,1473.17,-1879.35,State3,District2,11.32
15093.93,male,1.5595249759257883,4166.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.15,0.0,State1,District2,8.22
28433.58,female,1.8140598393034102,12526.31,0.0,4945.67,7274.07,0.0,0.0,0.0,0.0,0.0,2730.12,0.0,-1313.24,State2,District5,12.87
26171.06,male,1.9959582235227673,26949.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.41,0.0,0.0,-556.03,State3,District4,10.37
13772.17,female,1.4572632559231997,10438.66,10274.54,5530.55,10566.1,0.0,0.0,0.0,5687.15,0.0,3228.64,0.0,0.0,State1,District1,10.11
28359.23,female,1.091694421307272,27767.44,0.0,0.0,11743.72,0.0,3838.88,6626.22,7143.81,0.0,0.0,1326.4,0.0,State2,District4,11.21
13049.26,female,1.8976127041655169,8901.98,0.0,0.0,11563.56,0.0,0.0,0.0,0.0,0.0,499.7,0.0,0.0,State3,District3,9.4
25658.95,male,2.30154946263226,22220.88,0.0,0.0,10317.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District5,10.58
17005.57,female,1.9169910083236528,12536.67,-2682.16,0.0,10438.3,10944.96,0.0,0.0,0.0,0.0,3540.15,432.19,-1658.32,State2,District5,11.75
13097.35,male,2.1002779893905728,11810.58,4674.19,0.0,0.0,0.0,0.0,0.0,0.0,534.08,2474.42,0.0,0.0,State2,District2,10.01
19143.72,male,1.7274428024327189,15991.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.6,3200.92,1054.98,0.0,State3,District1,10.49
20097.92,male,1.092740146143414,5005.59,10541.72,0.0,15059.65,9016.7,0.0,0.0,0.0,0.0,4444.38,536.83,-1222.3,State3,District3,10.79
19607.23,male,1.0251178991840961,21351.04,0.0,0.0,13226.37,0.0,0.0,0.0,0.0,15.75,0.0,0.0,-1059.78,State2,District2,9.2
23135.1,male,2.1116509317453183,18379.14,18452.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.4,0.0,-467.05,State1,District3,7.9
7726.94,female,1.6170651449062274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.81,0.0,1719.01,-802.18,State3,District2,12.37
