eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
17210.58,female,2.7520038239387694,30666.0,0.0,0.0,0.0,0.0,0.0,0.0,6264.16,0.0,0.0,0.0,-877.6,State3,District3,12.21
18927.73,male,1.2937180804527706,21687.29,0.0,0.0,0.0,0.0,3280.25,0.0,0.0,0.0,1516.17,0.0,-936.63,State3,District2,10.02
18273.03,male,2.7450805093966446,15557.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.88,-1484.8,State3,District2,8.91
23437.82,female,2.5757526925630976,20093.59,0.0,0.0,0.0,0.0,0.0,0.0,5003.19,0.0,0.0,0.0,-351.42,State2,District4,8.94
21274.94,male,1.4958729686746175,18230.8,12681.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.65,0.0,-1463.24,State2,District4,9.56
20263.43,female,2.590217856237769,0.0,0.0,5496.68,0.0,0.0,0.0,0.0,0.0,4330.3,0.0,0.0,-1818.82,State2,District5,9.87
24586.44,male,2.0735172003633515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.87,-2202.22,State2,District5,7.56
15094.05,female,2.520050445986877,20414.47,0.0,0.0,0.0,0.0,0.0,6170.45,0.0,2612.08,3338.52,1356.25,0.0,State2,District1,11.29
24016.18,male,1.592039339809654,7824.6,8815.1,0.0,0.0,12878.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5,8.5
17919.46,female,2.7709159246411446,0.0,0.0,0.0,0.0,6717.64,2104.02,0.0,0.0,0.0,0.0,0.0,-786.73,State1,District3,9.15
25730.26,female,2.349523923477033,-1188.61,0.0,7238.24,11277.13,0.0,0.0,0.0,0.0,1446.51,0.0,0.0,0.0,State2,District4,8.38
10634.78,male,2.5017768859889733,0.0,0.0,0.0,8785.26,0.0,0.0,0.0,0.0,1578.83,0.0,733.77,0.0,State3,District2,9.85
14945.48,female,1.0464484835175152,0.0,0.0,5858.07,0.0,0.0,0.0,0.0,7718.91,0.0,0.0,0.0,-1851.59,State1,District1,8.86
16219.26,male,2.0702462017403325,0.0,0.0,0.0,8623.79,0.0,0.0,0.0,0.0,0.0,0.0,5552.19,0.0,State1,District3,10.27
26656.01,female,1.8453637793963047,32838.55,11917.62,0.0,0.0,6082.03,0.0,7042.64,0.0,0.0,0.0,342.9,-1534.68,State2,District2,8.75
25638.08,male,2.901312300144734,16892.92,-9243.5,0.0,0.0,9149.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District3,10.11
20154.52,male,1.0510105342754854,19970.06,0.0,0.0,0.0,0.0,0.0,3831.27,0.0,0.0,0.0,0.0,-706.08,State3,District5,9.96
27653.66,male,1.6047185664211265,15880.1,10985.99,0.0,0.0,0.0,3279.92,0.0,0.0,0.0,1777.35,0.0,0.0,State2,District3,11.22
21001.03,female,2.282468421703494,11208.1,0.0,0.0,8188.53,0.0,0.0,5416.53,0.0,0.0,0.0,47.29,-1418.68,State3,District3,11.26
15782.58,male,2.113882115614259,18081.67,0.0,0.0,12670.5,0.0,0.0,0.0,0.0,1582.96,1982.46,0.0,0.0,State2,District5,8.68
13122.76,female,2.366306687898753,0.0,0.0,4716.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-484.22,State1,District3,9.41
26449.75,male,2.5099449178998245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.18,0.0,3011.06,-1558.78,State2,District5,8.0
17417.74,female,2.211784211832574,0.0,0.0,4502.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.95,0.0,State3,District2,10.56
16957.62,male,2.648742312631903,0.0,0.0,0.0,0.0,6935.28,0.0,0.0,0.0,3096.8,0.0,361.07,-1523.23,State1,District1,10.02
17656.69,female,2.7131890573658675,27255.22,-9458.34,0.0,0.0,0.0,3354.17,0.0,0.0,0.0,0.0,0.0,0.0,State1,District5,8.64
15350.77,female,1.9110611860151139,0.0,3990.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1124.56,State3,District3,11.64
25654.56,male,1.0125876125455813,18405.48,0.0,0.0,17329.27,0.0,0.0,0.0,2567.43,0.0,0.0,0.0,0.0,State2,District2,9.65
27539.67,male,2.6423982639882517,-157.48,6378.91,5459.81,10859.4,0.0,0.0,0.0,0.0,0.0,0.0,23.2,71.47,State3,District3,12.09
25167.47,male,2.800116534059989,1162.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1405.93,State1,District1,9.84
14626.26,female,2.2474185935824975,0.0,7283.77,0.0,7387.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4,9.57
17584.41,male,1.544828729630164,29461.18,0.0,0.0,0.0,0.0,2173.75,0.0,0.0,2367.38,1638.87,0.0,0.0,State3,District2,10.3
18488.77,male,2.640725321750783,19937.41,0.0,0.0,7931.82,0.0,0.0,0.0,0.0,0.0,1755.11,0.0,0.0,State3,District3,9.99
28273.9,female,2.3029107735975343,12690.13,0.0,9265.35,0.0,0.0,2524.81,0.0,0.0,1250.36,0.0,967.79,-1784.05,State2,District4,8.88
10852.49,female,1.7421561129041627,0.0,13385.93,5555.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.99
16799.83,male,2.212996057701862,13810.94,5185.28,0.0,0.0,0.0,0.0,0.0,4826.08,1297.62,0.0,0.0,-869.07,State3,District5,8.86
