eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
21135.05,male,1.990623125958569,7226.98,20714.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1267.45,State3,District5,12.61
17073.2,female,1.422481478862033,26032.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State2,District1,10.22
22084.51,female,2.548636350303541,0.0,13770.59,3512.03,0.0,7935.23,0.0,0.0,0.0,0.0,5760.05,0.0,-653.25,State1,District3,11.37
15792.17,female,1.8136651339905747,21925.44,-1581.73,0.0,0.0,0.0,0.0,0.0,3432.58,-328.53,0.0,0.0,0.0,State1,District5,12.12
19246.1,female,1.224830534308919,17098.9,9147.37,0.0,5994.42,0.0,0.0,8719.65,0.0,0.0,0.0,0.0,-780.57,State1,District4,11.53
19937.0,male,1.348299608082942,0.0,10113.69,0.0,0.0,0.0,0.0,0.0,3264.41,0.0,0.0,0.0,-1896.02,State1,District1,10.07
13762.61,male,2.324615657240339,15284.56,15186.63,7825.64,6921.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1178.84,State1,District1,11.1
26725.81,male,2.3496571633229735,23553.31,0.0,0.0,0.0,0.0,0.0,0.0,-547.44,0.0,0.0,0.0,-731.97,State3,District1,10.8
25073.0,male,1.8683384842386448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.86,-1192.93,State1,District1,10.18
16365.76,male,1.601172081119267,33877.12,18856.59,4206.87,0.0,0.0,0.0,0.0,5436.15,0.0,0.0,64.55,0.0,State1,District3,10.1
22543.51,female,2.3512803089677465,0.0,0.0,8300.52,0.0,0.0,0.0,0.0,5561.68,4325.95,2610.71,225.02,0.0,State3,District5,10.39
19063.73,male,2.472228520499031,15014.91,0.0,0.0,0.0,5390.18,0.0,0.0,4066.55,0.0,0.0,0.0,0.0,State1,District4,10.26
21869.72,female,2.461431334658776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.28,0.0,0.0,497.38,0.0,State1,District3,10.07
13650.7,male,1.192481920893262,15248.58,0.0,7528.28,9565.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1173.46,State3,District4,11.07
15587.62,male,2.473184107530413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.99,0.0,94.3,-673.88,State2,District3,9.15
21150.07,male,2.688379483178509,0.0,18048.18,0.0,11954.65,7372.91,0.0,0.0,0.0,0.0,0.0,0.0,-1336.71,State3,District4,11.01
16917.86,female,2.5645433124595343,0.0,0.0,0.0,11571.0,0.0,0.0,0.0,0.0,0.0,0.0,206.68,0.0,State3,District5,10.38
19625.74,male,2.3948600042048085,0.0,15160.02,4689.14,9922.43,0.0,0.0,0.0,0.0,2549.79,3516.83,375.98,0.0,State3,District2,12.69
14755.39,male,1.1549867833848848,-3751.92,0.0,0.0,0.0,0.0,2237.42,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5,12.02
26329.54,female,1.5408996389461882,2950.22,0.0,3508.99,0.0,0.0,0.0,3648.62,0.0,0.0,0.0,0.0,-1260.27,State1,District5,10.1
20845.19,male,1.3853367849396647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.53,0.0,0.0,-683.15,State1,District1,10.54
28594.98,female,1.7327357646540378,22125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.65,0.0,565.07,0.0,State2,District3,10.63
24327.31,female,2.516952326865474,20756.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.18,0.0,State2,District1,10.88
16946.86,male,1.4590539788159738,23594.89,0.0,6903.55,0.0,0.0,0.0,6959.23,0.0,0.0,0.0,0.0,-1162.53,State3,District1,12.49
