Domain,Y,X1,X2,u_d,e,RSE (%),vardir,PopnSegments,MeanX1Pop,MeanX2Pop
1,424.8875327471664,52.16834124292347,81.86628445290714,-1.453077926614697,1.7663355533495098,10.306295206457559,1917.5784123815727,15,48.03923770379503,102.54864589725652
1,504.5707956391054,56.07162615766044,112.02691347298247,-1.453077926614697,1.6119158314529858,8.413709335187463,1802.2674092236632,15,48.03923770379503,102.54864589725652
1,414.6123622792454,50.355491446566084,84.22429738301315,-1.453077926614697,-4.1606117929966135,9.979229580732392,1711.9005138001307,15,48.03923770379503,102.54864589725652
1,501.1138126204865,48.649512271119164,130.24367819369255,-1.453077926614697,-1.1680271958797144,19.59858240596904,9645.440495691766,15,48.03923770379503,102.54864589725652
1,339.7365300955024,41.114337854765054,66.47728554100021,-1.453077926614697,2.6633476662914046,13.254363412778067,2027.6931859018273,15,48.03923770379503,102.54864589725652
1,482.8914159640163,39.876117249735955,140.4534163399436,-1.453077926614697,4.057074962063987,8.304892515669525,1608.2997807233617,15,48.03923770379503,102.54864589725652
2,505.5274839292562,68.48854814246226,81.32161611914457,1.4275491935498879,-0.9860382148941135,17.818444020066565,8113.889660701165,13,47.66925429939994,89.12102568426933
2,388.7036721377416,54.035373941154276,60.137232930334164,1.4275491935498879,-3.175212622248038,16.250720539632013,3990.08852156758,13,47.66925429939994,89.12102568426933
2,385.1292369683617,48.160817905504224,72.94668524943495,1.4275491935498879,-2.9957722515792264,14.923637387426021,3303.4090523283407,13,47.66925429939994,89.12102568426933
2,357.90247619044794,40.39909988022643,77.61948641115849,1.4275491935498879,-0.7595452265510751,11.69279175802275,1751.321328061286,13,47.66925429939994,89.12102568426933
2,486.2841098884781,44.30760029764756,130.68817679832011,1.4275491935498879,1.9422056100501597,5.397257359980321,688.8527738076934,13,47.66925429939994,89.12102568426933
2,497.04678381672153,55.38480208030032,109.03519434704221,1.4275491935498879,0.6248355275856255,6.446426246625412,1026.6740205420617,13,47.66925429939994,89.12102568426933
2,386.201089623701,49.26727839483387,67.99852920669883,1.4275491935498879,2.4400900425840923,11.464183018504796,1960.2578914787948,13,47.66925429939994,89.12102568426933
2,349.9973892316269,39.55442737891427,75.0165309064145,1.4275491935498879,0.7646413306766624,11.943941868401813,1747.5313339618708,13,47.66925429939994,89.12102568426933
2,407.43415243953757,46.66951782924919,88.91329375253147,1.4275491935498879,-5.167573405321195,6.128990445316626,623.58082024324,13,47.66925429939994,89.12102568426933
2,455.1224662819719,45.72217762910105,113.34147540383064,1.4275491935498879,-1.5989218647444843,9.290382648030405,1787.8198386115687,13,47.66925429939994,89.12102568426933
2,310.3069235382702,25.249293682226156,92.02186303559027,1.4275491935498879,-1.4108201375910414,24.454246209015484,5758.262938803795,13,47.66925429939994,89.12102568426933
2,475.8898349363705,54.79211443117968,100.41222405073185,1.4275491935498879,-0.32273451454147384,17.877122192341503,7237.824925985993,13,47.66925429939994,89.12102568426933
3,457.43551294543596,43.46406957478247,119.52925769469803,2.259621083456061,-1.2029714013285113,18.03259980635715,6804.190200429939,17,49.34773118016623,103.12159846692468
3,398.9866514842852,41.78591302737516,92.39926257519977,2.259621083456061,2.9989401135537745,18.857379937416493,5660.821163773467,17,49.34773118016623,103.12159846692468
3,530.3391408017948,55.36354459927973,128.33752688067986,2.259621083456061,-5.41325703941971,15.598059435240936,6843.030931617569,17,49.34773118016623,103.12159846692468
3,483.56669608158984,47.648072137564746,120.05751149629452,2.259621083456061,2.9516913177209596,5.076056901864671,602.5120390413576,17,49.34773118016623,103.12159846692468
3,525.0888306685765,65.36604292348781,96.97489468778765,2.259621083456061,2.0492055921060617,8.157685748487356,1834.845509842303,17,49.34773118016623,103.12159846692468
3,398.44687720158635,45.16529654517799,84.9761732791361,2.259621083456061,0.40842683396811663,20.2394748053059,6503.38301525363,17,49.34773118016623,103.12159846692468
3,396.3176729871001,46.641179453495674,79.57656265467683,2.259621083456061,1.6990293268119923,23.7817239298113,8883.283965288516,17,49.34773118016623,103.12159846692468
4,429.2799536293143,49.07939363773524,92.13801913232611,0.2118085485298502,-0.6048613725439262,24.14052666886328,10739.268444857975,16,50.189658579182215,109.09871532826375
4,563.7186785188437,58.74469977395052,132.89338342024064,0.2118085485298502,3.9966042600800504,19.39896559649021,11958.645612526358,16,50.189658579182215,109.09871532826375
4,492.05041325775034,61.640430964312,92.66667723888023,0.2118085485298502,-1.6969045900999384,13.317788131142315,4294.211245171912,16,50.189658579182215,109.09871532826375
4,394.9331485199343,31.294109940731087,118.69678152160805,0.2118085485298502,0.8572272245329202,8.59191651043869,1151.4027744329128,16,50.189658579182215,109.09871532826375
5,454.37926523305174,60.484067795711184,78.36130483668725,-0.5077044040146519,-4.255979014863991,21.379347258814224,9436.824812232288,13,49.433595920653275,90.8372248696597
5,461.77057603128355,46.770400481642234,115.961255549901,-0.5077044040146519,-3.496233072714989,6.014341071439113,771.3093905941779,13,49.433595920653275,90.8372248696597
5,406.10974290719605,41.925408506607134,101.8333603088111,-0.5077044040146519,-6.67631583944719,24.75831214959613,10109.481590042162,13,49.433595920653275,90.8372248696597
5,503.59253380927004,53.70372932430048,117.59489339192903,-0.5077044040146519,0.3918048079241716,14.596196458505384,5403.037299701724,13,49.433595920653275,90.8372248696597
5,519.1399231035052,64.55861145925212,96.4099361613654,-0.5077044040146519,4.034697888528548,12.501574281001435,4212.096072003287,13,49.433595920653275,90.8372248696597
5,362.3385064598582,54.30511264471558,47.34653394815152,-0.5077044040146519,-3.372420256008047,24.894717103792008,8136.60757378635,13,49.433595920653275,90.8372248696597
5,409.6502918307152,50.73082261577829,77.47962118877308,-0.5077044040146519,1.5446407782922718,13.73932131436492,3167.7952094733528,13,49.433595920653275,90.8372248696597
5,447.6179535606036,53.32272861297075,88.91312100848788,-0.5077044040146519,3.6857728827887515,20.755628006752296,8631.509475388888,13,49.433595920653275,90.8372248696597
5,316.8512720310967,27.62269651682223,91.41377753767527,-0.5077044040146519,-3.582061224350372,11.375280442695788,1299.07772120963,13,49.433595920653275,90.8372248696597
5,391.3344258488417,40.91238124873284,93.05844476481572,-0.5077044040146519,1.1633344795607445,21.855091940643025,7314.781956729396,13,49.433595920653275,90.8372248696597
6,436.79740428413044,49.3597315632422,95.69615707756215,-1.02255236771973,-0.37101531948507366,14.148472316924645,3819.259754542087,5,51.36960918293363,99.27369094150531
6,405.1957655949579,42.77239160429803,96.64495766074093,-1.02255236771973,-0.9335553802943442,16.62793035079892,4539.480865841269,5,51.36960918293363,99.27369094150531
6,464.75867074728103,53.14350870350239,100.30840459288564,-1.02255236771973,-0.5531295882824688,22.80333362140996,11231.860069097856,5,51.36960918293363,99.27369094150531
6,400.6232583219253,41.920204560921626,95.8976763352685,-1.02255236771973,0.2494352144998736,18.304247859291888,5377.446441157713,5,51.36960918293363,99.27369094150531
6,476.68295676810067,54.56315816608033,104.84898775938346,-1.02255236771973,-4.808257213348144,20.568685553564386,9613.296267663352,5,51.36960918293363,99.27369094150531
6,465.371851237019,56.93060251553803,91.20953342708911,-1.02255236771973,-0.6776758271296051,23.82678234242939,12295.070309842702,5,51.36960918293363,99.27369094150531
6,437.0129533633249,42.48254019038249,113.73605560623987,-1.02255236771973,-1.8493064333474982,17.389944382259973,5775.439062658941,5,51.36960918293363,99.27369094150531
6,504.14253744250806,62.388580153588585,96.63054759531646,-1.02255236771973,-0.038906148347996945,12.25596595684905,3817.6998228078187,5,51.36960918293363,99.27369094150531
6,491.0538655712746,51.22355801334922,118.56658063315294,-1.02255236771973,-1.1745333940575795,7.35749528983356,1305.3237916045234,5,51.36960918293363,99.27369094150531
6,451.10849466802676,58.91181635843341,79.19800872741408,-1.02255236771973,-0.8240522112487346,11.015013595211045,2469.0625113472984,5,51.36960918293363,99.27369094150531
7,364.6501043832071,35.27559289968172,93.61893542881378,-0.22923121426750145,1.2635002414384555,23.732531004144025,7489.292597149218,11,45.06124144102272,94.74813617800645
7,376.74479671694144,40.05568064410326,88.82909403734213,-0.22923121426750145,-0.9625633639916733,19.25603693283474,5262.939120556357,11,45.06124144102272,94.74813617800645
7,415.38622126125216,50.09980082263904,84.21253047316853,-0.22923121426750145,-3.308612584012598,11.651038177663107,2342.2509494674005,11,45.06124144102272,94.74813617800645
7,414.05166962762036,38.10214402359803,112.43963519601506,-0.22923121426750145,-1.1090896681324094,17.51386175681393,5258.633638128036,11,45.06124144102272,94.74813617800645
7,637.7334892355622,71.84163668073275,139.04964818736588,-0.22923121426750145,0.655240671434172,22.700822800479827,20958.56986176718,11,45.06124144102272,94.74813617800645
7,395.38738346795344,31.923517471449642,117.72791094082157,-0.22923121426750145,0.5432054433295587,24.559331089426358,9429.283258330295,11,45.06124144102272,94.74813617800645
7,343.5828663181759,40.36218375788902,70.25779063871774,-0.22923121426750145,1.485597465562846,23.471132883029703,6503.2597591177355,11,45.06124144102272,94.74813617800645
7,388.6048952666528,48.67778396566802,74.1109570635783,-0.22923121426750145,-2.776707474576345,19.045990250398624,5478.020455163851,11,45.06124144102272,94.74813617800645
7,372.74434708735237,46.12746249590183,70.8531764576083,-0.22923121426750145,0.6299129068940844,9.81332860184251,1337.9959988899523,11,45.06124144102272,94.74813617800645
7,430.8245422427817,48.14661164856393,96.38168335663326,-0.22923121426750145,-2.4426514990369568,20.06666178844781,7473.966250319932,11,45.06124144102272,94.74813617800645
8,414.8411684118578,41.7047320463216,107.05766488045701,-1.7877408795733754,-6.010080701090865,22.216902780279845,8494.361248985464,9,51.85663020066204,104.79511028671016
8,518.0288774146654,70.83653582186645,83.54009361764797,-1.7877408795733754,-1.4462480503893311,15.586190599721302,6519.103945138082,9,51.85663020066204,104.79511028671016
8,354.85435704911384,35.473109320996116,91.83672591515857,-1.7877408795733754,-4.396900506610445,14.435872218604608,2624.136019109701,9,51.85663020066204,104.79511028671016
8,475.0957529618195,51.64807392177023,110.43370519756374,-1.7877408795733754,-2.2242861625857326,16.837273987994497,6398.9078276404325,9,51.85663020066204,104.79511028671016
8,449.5405687924484,54.4044575872029,89.2797344126608,-1.7877408795733754,0.7465529106856688,11.353315882184631,2604.8530268223008,9,51.85663020066204,104.79511028671016
8,575.9277927515222,64.86472504467355,127.17016973148185,-1.7877408795733754,-0.9484310552358308,23.003208119951083,17551.445557368275,9,51.85663020066204,104.79511028671016
8,507.3424587114972,53.711092425418,119.30147257671351,-1.7877408795733754,1.971792310553543,13.694649011411343,4827.299342645252,9,51.85663020066204,104.79511028671016
