Domain,Y,X1,X2,u_d,e,RSE (%),vardir,PopnSegments,MeanX1Pop,MeanX2Pop
1,372.989609872425,43.250416889087234,77.90977851886834,-3.126351607242541,4.044319996494695,9.70464396119645,1310.2455155035868,6,43.73344139632268,95.9367080163611
1,389.67052914977876,41.858388266298974,93.63915447632908,-3.126351607242541,-3.773369527131689,21.01086992837041,6703.215643080751,6,43.73344139632268,95.9367080163611
1,440.12726408259255,44.89164541920593,109.83046835534006,-3.126351607242541,-0.8655481168746693,17.232933289473124,5752.742805493747,6,43.73344139632268,95.9367080163611
1,484.7637170328072,46.45645053985328,129.4149282032791,-3.126351607242541,-3.222040465774812,22.083773247222393,11460.584620607317,6,43.73344139632268,95.9367080163611
1,455.2079369514917,47.618285813889855,110.38029503865496,-3.126351607242541,-0.517730588024881,17.176424849122846,6113.433587943735,6,43.73344139632268,95.9367080163611
1,331.74326202833623,25.117586647968842,105.00755275283265,-3.126351607242541,-0.7334251099307241,23.23276603153707,5940.268276293339,6,43.73344139632268,95.9367080163611
1,472.97144787870326,59.07734829597783,90.15386015568401,-3.126351607242541,0.4033376946886922,18.085386844785642,7316.871937366028,6,43.73344139632268,95.9367080163611
1,306.7468182324937,41.59740929829951,51.15762662990055,-3.126351607242541,-0.42912991156235186,9.55090012023252,858.3190272720465,6,43.73344139632268,95.9367080163611
2,340.3219317011216,34.273050252651515,81.69581790486374,1.626671496439353,3.9383731316971584,9.974000813539746,1152.1756003959524,6,42.84773926987894,80.49137396559317
2,405.205978024828,48.52069533413982,82.17845515224272,1.626671496439353,-3.3810804467958997,5.009688126363541,412.0719643953995,6,42.84773926987894,80.49137396559317
2,460.52407035069285,43.156865118622946,120.58228332834052,1.626671496439353,1.948506604457715,10.825704591310686,2485.5185749310517,6,42.84773926987894,80.49137396559317
2,303.9168736212159,45.440346374101495,37.50893947692575,1.626671496439353,0.07059130041763655,8.175537499733796,617.3653571532055,6,42.84773926987894,80.49137396559317
3,475.0595009366766,51.976843256654035,106.29366367056132,3.1551709312326137,-0.5672136189487419,14.251355321164262,4583.6173306640985,10,49.35550910105076,96.00969223642977
3,481.2686843024784,42.21965066384769,135.18727506293857,3.1551709312326137,-3.359290073869791,10.128647286403446,2376.1732503987664,10,49.35550910105076,96.00969223642977
3,402.6432465061918,49.89726260060522,74.91309763728307,3.1551709312326137,0.17556729736702006,21.224460664425454,7303.216320534517,10,49.35550910105076,96.00969223642977
3,441.53657100640726,43.92886151310201,110.72077299409912,3.1551709312326137,-2.7044534785335728,13.098038404849252,3344.6130512941295,10,49.35550910105076,96.00969223642977
3,430.6124676576415,49.279027065864604,92.02863324986588,3.1551709312326137,-2.9951051026458884,6.918929838094556,887.6689996313709,10,49.35550910105076,96.00969223642977
3,506.5662291541751,59.73085161259464,101.48202456591738,3.1551709312326137,1.7927510281345338,21.24160512181337,11578.36215408359,10,49.35550910105076,96.00969223642977
3,391.4900003913536,47.65551425926175,74.07799415145604,3.1551709312326137,1.9012698609001966,9.721289648473732,1448.4019928305056,10,49.35550910105076,96.00969223642977
3,375.11596605798405,46.244961777031385,69.80076598493756,3.1551709312326137,1.1344542717194572,20.986723696860615,6197.554983589599,10,49.35550910105076,96.00969223642977
3,467.3796611314687,53.266609160495484,99.58300281080916,3.1551709312326137,-1.2745612238596373,24.805181487078425,13440.778884025736,10,49.35550910105076,96.00969223642977
4,552.4129070657717,55.48122991969268,137.0901038612691,-0.6221129500659025,1.4486626948359713,11.113389589402686,3768.9529236004564,12,50.00500529276041,110.06306815859936
4,433.39388803073706,56.44831250386695,74.78222457795802,-0.6221129500659025,2.20998930555219,8.660374595073783,1408.7661877121693,12,50.00500529276041,110.06306815859936
4,443.18521317404867,41.061141176654175,118.99345161436574,-0.6221129500659025,0.5147170121122364,10.146938241922737,2022.2766053096707,12,50.00500529276041,110.06306815859936
4,551.7189808306659,59.84758843426976,127.74750660142918,-0.6221129500659025,-2.3918615934752308,7.330179274144655,1635.5545862496049,12,50.00500529276041,110.06306815859936
4,448.5806451582394,49.082751067780094,103.40598924716515,-0.6221129500659025,-3.0229757249254456,5.411757448682611,589.3288601945758,12,50.00500529276041,110.06306815859936
4,520.9028207100515,69.26259937574743,87.19298857206397,-0.6221129500659025,0.8259596372523994,19.16671789778431,9968.020441686547,12,50.00500529276041,110.06306815859936
4,459.89741636512946,52.05214517012533,101.54120958594149,-0.6221129500659025,-2.823615707314202,16.151634567148413,5517.659544052474,12,50.00500529276041,110.06306815859936
4,413.95180403313236,37.98681568076318,112.71743165498847,-0.6221129500659025,-0.7950247305945666,18.452809254037255,5834.780786766087,12,50.00500529276041,110.06306815859936
4,429.42414240607724,49.93035673952947,91.80787159045663,-0.6221129500659025,-3.2212715224174695,15.130190502725508,4221.450551187338,12,50.00500529276041,110.06306815859936
