Domain,Y,X1,X2,u_d,e,RSE (%),vardir,PopnSegments,MeanX1Pop,MeanX2Pop
1,473.18742657726625,46.87192868624087,121.46380230949664,-2.273626200054372,-1.8261952728770248,11.874213524347878,3157.01104086282,17,45.80418756831881,101.57554686493113
1,449.3065014654841,45.44917036408039,114.69185890571225,-2.273626200054372,-5.049441966288011,14.408964728640868,4191.321375761013,17,45.80418756831881,101.57554686493113
1,430.8218741183574,43.306958522501496,109.24844648883146,-2.273626200054372,-1.9361852717586348,8.94485175300403,1485.0524262297847,17,45.80418756831881,101.57554686493113
1,371.1938581345475,45.07306146878017,72.66106914394402,-2.273626200054372,2.780038702812978,15.381127113442618,3259.701902176042,17,45.80418756831881,101.57554686493113
1,375.09353711612806,43.12359183577743,81.99535547510881,-2.273626200054372,-2.2415068129223474,16.8812656329927,4009.4903265342305,17,45.80418756831881,101.57554686493113
1,468.418845881489,51.00041453253246,109.39274886649349,-2.273626200054372,-3.095098314105874,20.44317510120714,9169.917246517844,17,45.80418756831881,101.57554686493113
2,385.1035522931045,42.19804849433939,86.74026847859723,-1.371071091922882,2.003843956135956,14.453890183360802,3098.307732242802,14,49.433549253038,96.4289038854751
2,485.1240230023813,49.35082844030445,120.13318773912275,-1.371071091922882,-0.525423585463549,11.16939945027552,2936.0619034834713,14,49.433549253038,96.4289038854751
2,495.13104660354185,58.031540381939074,103.83603286284512,-1.371071091922882,-1.3276499399208839,23.904724686530344,14009.02178645696,14,49.433549253038,96.4289038854751
2,489.7416787945669,56.17099551083462,106.25784480090023,-1.371071091922882,-2.257917269483802,14.320584908093432,4918.760133858369,14,49.433549253038,96.4289038854751
2,349.5414422041713,46.881957334842745,60.01585677814167,-1.371071091922882,-3.5289869344028713,15.751276281178797,3031.299486888111,14,49.433549253038,96.4289038854751
2,468.9314149202834,53.56425336162021,101.61352755220487,-1.371071091922882,-0.7458359003045147,7.291638178298616,1169.1463463952118,14,49.433549253038,96.4289038854751
2,489.7294491342334,63.659705939406855,85.2697183482843,-1.371071091922882,2.2625538325534222,17.925766375919032,7706.690266077026,14,49.433549253038,96.4289038854751
2,418.5320422857515,48.24793355401528,89.6040046239842,-1.371071091922882,-0.5445636403704508,11.758853194487667,2422.073745187406,14,49.433549253038,96.4289038854751
2,465.8653513539817,47.84024672540713,114.2466729949323,-1.371071091922882,-0.45815717099565145,20.04185613768874,8717.59528429891,14,49.433549253038,96.4289038854751
2,440.49764427234635,43.24851376500254,113.05328058828663,-1.371071091922882,-0.48041463731678385,23.70934970726934,10907.531234488411,14,49.433549253038,96.4289038854751
2,452.0516981076248,49.01990763738925,101.57951335677694,-1.371071091922882,5.164204299047578,12.06225820828119,2973.2638577509038,14,49.433549253038,96.4289038854751
2,317.54641184934206,34.98865989135444,74.79693850162504,-1.371071091922882,-5.619693518757272,14.07227694931225,1996.8395360186596,14,49.433549253038,96.4289038854751
3,270.993155199977,20.52087269329641,85.74230139688304,-2.5094712596645716,-0.586339800606543,19.7074618561831,2852.1872381973253,14,46.66411096894448,98.53601722453921
3,481.68006063069004,51.22673455342531,113.85838091218821,-2.5094712596645716,0.3390972988516681,14.338795415603576,4770.266851205951,14,46.66411096894448,98.53601722453921
3,432.5450751109714,51.33110858007935,90.19202792249067,-2.5094712596645716,-1.9850523747421065,15.034296902015063,4228.915314201492,14,46.66411096894448,98.53601722453921
3,507.29257657533657,53.704252937255134,120.45939197449428,-2.5094712596645716,0.36199919973686484,15.010233917594192,5798.183221700487,14,46.66411096894448,98.53601722453921
3,443.8492951273743,56.53758608066619,82.4279839166398,-2.5094712596645716,-1.1851318495716276,20.945884558724508,8643.078954532859,14,46.66411096894448,98.53601722453921
4,401.1428754879107,54.25316980006924,68.1036204649792,-0.9607864258871754,-5.369428016506702,16.253910146868183,4251.222893491955,19,46.90960785492913,102.1876651584811
4,451.6069818686629,47.9059711604729,109.33653289457317,-0.9607864258871754,-5.63515329696075,5.008565280784807,511.62054073613456,19,46.90960785492913,102.1876651584811
4,435.4740178867304,53.169674146704004,83.72013146135788,-0.9607864258871754,3.1461706563817966,17.73178813990084,5962.516091862461,19,46.90960785492913,102.1876651584811
4,503.69458187359515,66.19925111271803,87.30914964388853,-0.9607864258871754,-0.9591865518848133,17.359717110769207,7645.745645677591,19,46.90960785492913,102.1876651584811
4,504.0817557247986,76.17065911399278,60.14008677314002,-0.9607864258871754,3.9090730344417848,13.312353616127734,4503.100597733961,19,46.90960785492913,102.1876651584811
4,541.6296316705217,53.71195576477942,133.37484668492885,-0.9607864258871754,7.280945902654036,11.344046466727772,3775.207483926555,19,46.90960785492913,102.1876651584811
4,399.6561852573021,38.49517184922677,103.96995539030036,-0.9607864258871754,0.20120165645475818,11.796448427999637,2222.673257052422,19,46.90960785492913,102.1876651584811
4,515.9422705203259,52.52855205698919,125.86814322896335,-0.9607864258871754,2.5240102033403593,21.716915565394316,12554.473570443222,19,46.90960785492913,102.1876651584811
4,386.0487445120353,38.25494277080519,99.28991103909372,-0.9607864258871754,-2.845004994290902,24.918824363402667,9254.210776458693,19,46.90960785492913,102.1876651584811
4,386.5041667733391,40.80572508875696,91.24543320753135,-0.9607864258871754,0.9454613403788212,8.778357242911621,1151.15780456577,19,46.90960785492913,102.1876651584811
4,423.5427440147567,31.97789082795919,133.93881261199914,-0.9607864258871754,-3.2635489231503207,23.153017857535787,9616.33768240957,19,46.90960785492913,102.1876651584811
4,390.75005265919435,30.20425697047765,119.11266770408884,-0.9607864258871754,2.464218824515621,13.345232903284598,2719.257941692941,19,46.90960785492913,102.1876651584811
4,353.1653732402594,26.147681451127426,113.03035595540972,-0.9607864258871754,-2.672959500309941,23.334194371132206,6791.127026036173,19,46.90960785492913,102.1876651584811
5,320.8695467996914,20.401768620920958,106.603014615938,2.560637561683905,3.0940369015267555,6.028815809616366,374.2148632670758,6,48.09447102730563,99.67803475041013
5,528.8431724162003,66.27528667388134,95.93746075232679,2.560637561683905,3.0311799804560913,13.181062336341991,4859.086512639924,6,48.09447102730563,99.67803475041013
5,461.00710504783893,47.62060515480433,108.77241727883904,2.560637561683905,2.798607154455266,18.31706857178567,7130.618146777594,6,48.09447102730563,99.67803475041013
5,508.9296715043592,57.693131234733876,107.7497114185603,2.560637561683905,2.403954931885317,18.220413958091605,8598.684670733755,6,48.09447102730563,99.67803475041013
5,342.6692039312197,35.23763501532787,82.29885568805682,2.560637561683905,-0.677320083217136,8.310614226687647,810.9916776261357,6,48.09447102730563,99.67803475041013
5,413.7755409397683,41.319476096284866,100.56541304599081,2.560637561683905,3.486696804678431,16.29427765782304,4545.690420648179,6,48.09447102730563,99.67803475041013
5,446.59210485480395,41.80034892089992,117.93404060399263,2.560637561683905,-0.8383585193648178,12.65021300543352,3191.6683623391855,6,48.09447102730563,99.67803475041013
5,414.57934776990504,53.554631579372625,71.75068073626117,2.560637561683905,0.7441908388356825,15.449511554602173,4102.464530956499,6,48.09447102730563,99.67803475041013
5,542.3922073825319,55.45685877009728,131.52736194703195,2.560637561683905,-0.5074479237023356,14.522751940492373,6204.756195647792,6,48.09447102730563,99.67803475041013
5,348.4110027258569,41.13352298049958,67.11986426302869,2.560637561683905,5.9430217356177995,14.471913432166982,2542.351733796392,6,48.09447102730563,99.67803475041013
5,456.48448554817674,54.358567801167986,93.01105324582295,2.560637561683905,-3.891097510993008,19.739731169457997,8119.597689625306,6,48.09447102730563,99.67803475041013
5,506.7260913803135,53.825565680377174,116.16910609329946,2.560637561683905,2.699413230144798,12.903007265378397,4274.924185997179,6,48.09447102730563,99.67803475041013
5,476.8802977948229,56.55072482660532,96.37547206618294,2.560637561683905,-1.184908032253391,11.901849726357344,3221.4224808615945,6,48.09447102730563,99.67803475041013
6,425.7770611723202,48.4441364383107,88.87570060409558,-1.9745274350327868,7.77950520760829,20.91520032561322,7930.281017721821,16,45.62519074623433,97.58668615987719
6,491.0370107503524,54.16668590247229,108.26007242792569,-1.9745274350327868,5.657963817172339,24.92947035517839,14984.924458727595,16,45.62519074623433,97.58668615987719
6,451.8144909602353,48.99692176376008,102.1726429022662,-1.9745274350327868,4.45912377193526,21.0952580766392,9084.269240634447,16,45.62519074623433,97.58668615987719
6,434.054678056983,48.685497549955514,94.72142874229301,-1.9745274350327868,3.158860257652153,22.353688068340226,9414.2831245123,16,45.62519074623433,97.58668615987719
