Domain,Y,X1,X2,u_d,e,RSE (%),vardir,PopnSegments,MeanX1Pop,MeanX2Pop
1,384.63053351943756,35.28651906243016,104.49025504904606,-0.27128471770494844,-0.5112871731004274,5.5111334247852355,449.334086576637,11,49.27227962363772,100.4856356615245
1,370.529932578752,52.388041350805395,58.217926286912444,-0.27128471770494844,-7.574842031394946,23.901665515503343,7843.3739931990995,11,49.27227962363772,100.4856356615245
1,510.271305501228,57.71625799082865,109.47312537586176,-0.27128471770494844,3.0150495130661596,10.744613420805463,3005.9647491833925,11,49.27227962363772,100.4856356615245
1,493.20203954541387,51.593458156636835,116.76873530907903,-0.27128471770494844,1.9685628617765472,6.842364344210685,1138.83844468642,11,49.27227962363772,100.4856356615245
1,472.6760212782579,49.37712155748758,113.47813628672323,-0.27128471770494844,-0.8945743649215018,8.027702153114934,1439.824780898786,11,49.27227962363772,100.4856356615245
2,549.464331577328,55.524183328142115,135.34016195342645,0.7989617486679325,0.364129281096671,24.315712600926435,17850.608050405044,7,45.657455980663066,100.85716871565735
2,453.1078779172918,57.552245827395325,82.93450418998046,0.7989617486679325,-1.3213213483136714,13.524287720977908,3755.1909811895553,7,45.657455980663066,100.85716871565735
2,350.30392816450643,36.1950218276905,84.86561745282923,0.7989617486679325,-1.2013776282724224,23.501614053999017,6777.747642471529,7,45.657455980663066,100.85716871565735
2,372.6521585723928,42.626856394190284,78.8955298985293,0.7989617486679325,0.9278550557148685,21.79483840874498,6596.515530462677,7,45.657455980663066,100.85716871565735
2,368.85416227188836,28.152612278204096,115.56688504051863,0.7989617486679325,-3.8416309488373104,16.083055690834463,3519.2207418031157,7,45.657455980663066,100.85716871565735
2,484.719370759095,53.89381622835607,107.54031375866015,0.7989617486679325,-0.6292996486735931,22.53541202961337,11931.959136264877,7,45.657455980663066,100.85716871565735
3,441.1197116739872,46.14085896604191,104.62411457414794,-0.3685816569401996,1.5357693524219256,17.57281891012461,6008.911351690684,18,47.00632013282453,93.95298042779795
3,404.60006484111057,45.339079048381194,90.52127860987758,-0.3685816569401996,-2.769305963610403,18.30923180347645,5487.722501717814,18,47.00632013282453,93.95298042779795
3,456.19081098542443,61.55127616508436,73.77041023822032,-0.3685816569401996,1.2621913405021803,5.613094686722835,655.6888564886251,18,47.00632013282453,93.95298042779795
3,387.8404593498063,34.994066351790664,106.89611828894596,-0.3685816569401996,-0.553527330098732,11.19383796596922,1884.7955910389487,18,47.00632013282453,93.95298042779795
4,472.6320016538069,37.28291976104727,141.67780604776067,0.5678627149654083,2.2939280380838456,21.902131874039014,10715.662517924824,16,54.865341108212945,108.87842066914791
4,412.0180080027979,41.843087254518046,101.79917225846133,0.5678627149654083,-1.3636355016803645,24.745801521813423,10395.262168272942,16,54.865341108212945,108.87842066914791
4,537.8843805798641,66.49616413278848,102.35623351315816,0.5678627149654083,0.1232301746400554,8.926994267436452,2305.623436575222,16,54.865341108212945,108.87842066914791
4,546.6058663905442,73.839193284498,89.68047085721147,0.5678627149654083,-2.518904461334134,22.300041748415303,14857.985459790993,16,54.865341108212945,108.87842066914791
5,317.3983833017681,34.63862308776348,71.18066772349586,2.1114654324675852,-0.2675330165085894,19.467873235299795,3818.092449345843,18,49.13479897205481,100.93835824711891
5,390.56983029580533,48.83498142539711,71.68654787920133,2.1114654324675852,0.9103619779495291,5.209833889018509,414.04270657067553,18,49.13479897205481,100.93835824711891
5,499.16064125960014,55.39312537074987,110.6983696566204,2.1114654324675852,-1.3131903398575873,15.161153395502005,5727.236953214914,18,49.13479897205481,100.93835824711891
5,402.2837995012147,47.49489924218774,81.88356877993346,2.1114654324675852,-1.0692997020585193,6.318695977432096,646.1301494906781,18,49.13479897205481,100.93835824711891
5,481.3942375592548,60.06493269972601,88.62189350171425,2.1114654324675852,1.7143216247286666,12.44259119122399,3587.760460652304,18,49.13479897205481,100.93835824711891
5,541.2932023736722,63.68028550845446,111.19200940327839,2.1114654324675852,-1.6037094076244949,5.819585477192382,992.3142984867842,18,49.13479897205481,100.93835824711891
5,500.9885720674587,56.06026325206721,111.22197422429966,2.1114654324675852,-3.8681580739442474,13.302634695726248,4441.513320248809,18,49.13479897205481,100.93835824711891
5,515.650400911935,52.98785945521538,126.8874887658898,2.1114654324675852,-5.175339328389155,19.60415061630492,10218.961912044202,18,49.13479897205481,100.93835824711891
