Domain,Y,X1,X2,u_d,e,RSE (%),vardir,PopnSegments,MeanX1Pop,MeanX2Pop
1,414.5171010209136,44.552813628600894,96.44479948055863,0.1469884233358804,-1.283554506543992,23.03412379144536,9116.503382359391,15,44.57417804512205,101.05752323818314
1,518.1055606132732,59.81293999626513,106.97179752120302,0.1469884233358804,4.9502771662056,9.056289693010601,2201.5934243882048,15,44.57417804512205,101.05752323818314
1,361.0571923998933,34.81132967889618,92.32974020367807,0.1469884233358804,2.194075174720389,19.240208724015325,4825.824896831674,15,44.57417804512205,101.05752323818314
1,414.30583175758755,39.119628876726004,108.4837557472928,0.1469884233358804,1.593187456036027,23.378019793130772,9381.181466798342,15,44.57417804512205,101.05752323818314
2,503.8419619700549,62.67784872936947,94.8499925609148,-1.1941256453914817,1.9468588467694508,24.167275256938364,14826.684493785471,11,49.03910699701001,102.12770547656689
2,487.01595657644054,50.12292066030776,118.33046280492911,-1.1941256453914817,0.9345533104349781,9.289236450781573,2046.6633689565022,11,49.03910699701001,102.12770547656689
2,430.3175401774332,53.1582653498634,84.4664222222116,-1.1941256453914817,-3.2125053709154883,11.223055061220995,2332.385241321154,11,49.03910699701001,102.12770547656689
2,384.8324270678673,28.269106560362786,121.90388654022159,-1.1941256453914817,0.873246831001683,5.096174920654555,384.6200961615173,11,49.03910699701001,102.12770547656689
2,513.9370667888765,63.26858089915673,96.84939800386697,-1.1941256453914817,5.08949193075033,15.912528540373136,6688.0309507792135,11,49.03910699701001,102.12770547656689
2,429.161493422399,41.14387095094852,112.1369530838661,-1.1941256453914817,0.3623581453156751,7.67336825036518,1084.4600988730394,11,49.03910699701001,102.12770547656689
2,368.10404376895036,30.917139733386453,108.00204392009553,-1.1941256453914817,-1.2916170927815285,6.826773837031109,631.498331733902,11,49.03910699701001,102.12770547656689
2,457.55807730958975,64.74822274159368,69.84786837560205,-1.1941256453914817,-4.684647504191293,23.3079961273056,11373.714625463339,11,49.03910699701001,102.12770547656689
2,458.72709209805873,47.04600734810136,112.76232177739443,-1.1941256453914817,-0.833462551845439,8.86121098865349,1652.3229490741217,11,49.03910699701001,102.12770547656689
3,527.5188763464207,54.99922838183234,122.60768671429777,4.5725974167912335,2.734763591872281,10.237660742277004,2916.604065757037,17,47.24814997051244,104.51786574693365
3,323.730600733311,43.943093041271624,49.333154826337605,4.5725974167912335,0.77622845748646,12.079779782739974,1529.2748293768182,17,47.24814997051244,104.51786574693365
3,449.7024425740929,39.90885490785295,119.84251966917302,4.5725974167912335,5.900531279690933,14.155035110508049,4052.02759944352,17,47.24814997051244,104.51786574693365
3,509.4480753622804,50.14142355109284,126.28810177792623,4.5725974167912335,1.5921566341725322,8.58566989873022,1913.146489523205,17,47.24814997051244,104.51786574693365
4,514.5152587767042,54.412763192541625,123.63480801662567,-0.82805867656704,-3.990114542688274,16.669173724847763,7355.711097432557,16,49.64173261429376,100.14341181876695
4,383.9035652762275,38.16817371232686,94.3237298076372,-0.82805867656704,5.243295775885769,15.031682427760416,3330.116864773101,16,49.64173261429376,100.14341181876695
4,558.7337391858954,58.02683919787724,134.43022912457215,-0.82805867656704,0.567143623931864,17.457385715865254,9514.110899410221,16,49.64173261429376,100.14341181876695
4,394.28966351809385,44.55571143948745,87.31369535819482,-0.82805867656704,-2.2882257191660647,6.7800112644093735,714.6470656207963,16,49.64173261429376,100.14341181876695
4,376.74204081174423,41.52011757855918,83.39287315967655,-0.82805867656704,3.1837652761622337,19.538036857244045,5418.13748594696,16,49.64173261429376,100.14341181876695
