Domain,Y,X1,X2,u_d,e,RSE (%),vardir,PopnSegments,MeanX1Pop,MeanX2Pop
1,384.83712132932305,38.86091021421801,95.5699426155579,-0.7054230154019411,0.09810804251910812,17.728918121109253,4654.986044260402,8,50.803836928656466,88.78416478095734
1,416.67893229097604,39.591578726008635,107.27926849315348,-0.7054230154019411,4.86792469002783,8.678315464653144,1307.597108182398,8,50.803836928656466,88.78416478095734
1,407.8105040430581,41.096471618773556,99.11986952697241,-0.7054230154019411,4.79382991064742,23.445432883565317,9141.833916346826,8,50.803836928656466,88.78416478095734
1,404.31960906270444,51.24807518672324,71.91310857458367,-0.7054230154019411,4.958438995322785,8.781049775565627,1260.4989471088654,8,50.803836928656466,88.78416478095734
1,415.342299965097,57.973483086602876,62.952597028642515,-0.7054230154019411,0.275113490199541,10.221379437608057,1802.3177003050794,8,50.803836928656466,88.78416478095734
1,478.1112147195261,55.173692115442854,99.15631316000987,-0.7054230154019411,4.635550837694029,20.262069046071815,9384.809110975219,8,50.803836928656466,88.78416478095734
1,463.8416376307459,64.1076514108069,72.65716900200857,-0.7054230154019411,-1.3055344119038133,24.066316858442438,12461.167201795775,8,50.803836928656466,88.78416478095734
1,583.8523377235286,68.27892412206808,123.28826590158965,-0.7054230154019411,-3.4133916745890978,6.114767476771263,1274.576599638403,8,50.803836928656466,88.78416478095734
1,408.0824895252853,51.41932673645465,75.19238520537462,-0.7054230154019411,1.3065084476647792,17.310775925364638,4990.32682842469,8,50.803836928656466,88.78416478095734
1,382.3750095335548,43.86270074166552,81.96895174179407,-0.7054230154019411,-0.17097464295896275,18.62610221796893,5072.510627591701,8,50.803836928656466,88.78416478095734
1,365.60168624345664,39.413266396375406,84.11098972159586,-0.7054230154019411,1.0187978337898642,16.196677870981034,3506.4550004780813,8,50.803836928656466,88.78416478095734
1,519.3556028036174,71.10291825043382,83.50514472911838,-0.7054230154019411,-2.4638548913864478,24.964402802474353,16810.166110824717,8,50.803836928656466,88.78416478095734
1,462.63586222771295,51.123323110054805,103.95428496858474,-0.7054230154019411,-0.18390024432861396,8.840176795667585,1672.6323466582094,8,50.803836928656466,88.78416478095734
1,426.0734093121148,45.28026003387522,100.77964955446451,-0.7054230154019411,-1.1817669507884294,5.821348932364114,615.1997156258022,8,50.803836928656466,88.78416478095734
1,358.96222709280687,43.52497218034334,70.31453149091007,-0.7054230154019411,1.41372622467195,9.153367360033691,1079.5910792081502,8,50.803836928656466,88.78416478095734
2,411.35752802410786,42.417251952569494,99.95286305332542,0.004383678633723857,-0.6388415240241423,18.404401692590895,5731.684888412022,19,50.49280518143447,104.89196377422488
2,449.69771994780893,46.417331652142025,108.52859503010578,0.004383678633723857,0.5494879482535284,18.081329643377593,6611.531921677313,19,50.49280518143447,104.89196377422488
2,462.84579871957135,51.45021083339505,102.47030723199524,0.004383678633723857,0.6497464099719696,11.895035022460199,3031.1267834777054,19,50.49280518143447,104.89196377422488
2,459.1973744387122,49.65110101170562,107.69180737601184,0.004383678633723857,-4.446129050473302,13.091818344839377,3614.088088725181,19,50.49280518143447,104.89196377422488
2,525.5796185563136,62.528130457360135,105.8162461796861,0.004383678633723857,1.3020902315069505,6.92325730184717,1324.0304574931517,19,50.49280518143447,104.89196377422488
3,481.07027230780034,49.24418383354715,114.35886425728336,1.248096863318434,4.883527762179455,10.561287190538142,2581.3728975758795,11,47.8739297187194,98.70549050337698
3,407.8198310150523,34.13689344795522,118.02848011402207,1.248096863318434,-0.16969331608639712,8.966804997415746,1337.2485359070681,11,47.8739297187194,98.70549050337698
3,405.75642084777365,51.853069104271846,73.05543944163455,1.248096863318434,-0.8679004201731102,11.925590146085902,2341.4805857726124,11,47.8739297187194,98.70549050337698
3,353.14220333117527,39.334327132486706,77.31607457223929,1.248096863318434,0.5903216609447057,7.294621412133369,663.5975270281747,11,47.8739297187194,98.70549050337698
3,359.9567821090426,37.740094506653655,83.13380144793908,1.248096863318434,3.7406098165776984,8.992811542564013,1047.8321171756734,11,47.8739297187194,98.70549050337698
3,450.9980263162066,51.3719875932744,97.30190970383705,1.248096863318434,-1.7138279211579048,24.799041965068355,12508.899106380466,11,47.8739297187194,98.70549050337698
3,548.6753781878593,61.612890996274395,119.95333629885337,1.248096863318434,-0.5438462545378332,9.459770156047915,2693.966012484229,11,47.8739297187194,98.70549050337698
3,400.4031081479938,59.78216829604902,49.767135348185995,1.248096863318434,0.7098991080582915,6.848206609813072,751.8800975426664,11,47.8739297187194,98.70549050337698
3,370.4277222734565,35.69770949418899,95.55253400277259,1.248096863318434,-0.4139900663520585,20.483903121579953,5757.479346823665,11,47.8739297187194,98.70549050337698
3,536.4824224872622,54.88563582894626,131.61416476539725,1.248096863318434,-2.4221830515821368,8.971696039534663,2316.648247361831,11,47.8739297187194,98.70549050337698
3,367.0941477598214,41.29304900906406,83.39403507664028,1.248096863318434,-7.407264302097926,12.306802793747305,2041.0112799051885,11,47.8739297187194,98.70549050337698
3,491.2098252595921,56.873671467707524,98.81230138688485,1.248096863318434,7.968768283966338,9.490805939936362,2173.403073573725,11,47.8739297187194,98.70549050337698
3,528.6647856319702,48.535405632932985,140.88330012821092,1.248096863318434,2.973060347564978,19.580185364417286,10715.05399497635,11,47.8739297187194,98.70549050337698
4,581.4061823034517,49.530387915839235,164.8649627057401,1.2846833543452243,2.7396339584301077,9.051537603361592,2769.5168442869217,5,46.803490431897686,96.89795123922131
4,402.4111128963199,31.682706183622408,120.72102803660223,1.2846833543452243,1.2708425506581107,20.710496393022858,6945.778789899176,5,46.803490431897686,96.89795123922131
4,428.1651243508598,55.18382473055463,75.48821490144189,1.2846833543452243,-0.015112459142432443,18.724079031759707,6427.22509511428,5,46.803490431897686,96.89795123922131
4,388.74171250649675,44.637384939953904,84.66556156427527,1.2846833543452243,-5.061018676168539,6.379417709918731,615.0130999067882,5,46.803490431897686,96.89795123922131
4,376.9188177070157,46.11807267597556,71.49265594126533,1.2846833543452243,2.058459090261978,19.496720935136054,5400.311249906637,5,46.803490431897686,96.89795123922131
