x1,x2,x3,x4,x5,y,vardir,rse
-0.11228557695452827,-0.40720711981259355,1.2046873006328884,1,0,4.703052975044262,0.17852251595000046,10.283900038936242
-0.6320063821153985,1.1225303053982645,-0.21255669746614,0,2,-5.344955449456024,0.39382168799937856,11.261858819826259
-1.4467466497932078,-0.0354772751209451,-0.023125514826012123,1,1,-1.6655544817026657,0.5910916720345235,29.251171842860415
-1.3129155335272533,0.5585964492499221,-0.6681650271403714,0,2,-6.361191911747543,0.18274998040950813,6.511787675125212
1.120238563019156,0.25967304602968333,0.8796388052660273,0,0,1.7608566801336658,0.4883491891844548,41.38065541264232
0.3887527492452203,-0.35793225015168056,-2.543024869606614,1,2,-0.8204833878429717,0.49258335855453883,80.3852236632189
0.10107350578570434,-0.7237389100584007,1.1612234200596703,0,2,1.175121187165859,0.5942148269645823,60.736906048227524
0.397408347101535,-1.0087547014803686,-2.578343227125998,0,1,-0.7706118289292189,0.915559615199518,121.15849669369642
0.2693941649572407,-0.7593359790853524,0.15983202736919513,0,2,0.2905183395097819,0.7065209528763533,82.54931093494791
-0.8189118075449039,-0.5279764060375518,1.622889726477836,0,2,-1.035211373674136,0.7680584081838374,168.79001702833676
0.5556776747251801,0.5813704207124184,0.07763225506156739,1,1,-0.8408893732289723,0.8508606150581352,835.4309442240277
-0.3876189932851058,1.5011363733689869,0.6957865041768022,0,0,-4.756256881129678,0.25984575085485523,11.726684237568845
-1.0891131800441454,-0.4060017893752439,0.31558296405990494,0,2,-4.422817959722339,0.5931142292105267,27.19797302920279
0.024626168730809857,0.7596875051326105,0.5855716028277681,0,1,-2.49013853943063,0.5215709280651981,30.76173320575678
0.1307236398392939,1.648951201501656,-0.4640222499000983,0,1,-2.8419614445621266,0.9204654757699899,18.695310457497474
-0.34578864568961964,-1.5130764434804511,0.4143383637294749,1,1,4.841732829640553,0.5771230061751206,13.204903453560947
0.37708784856985683,-0.1502244628822192,1.932861485083329,1,0,5.463786585851274,0.7938234483357588,20.89827327476964
-2.0714446366015937,-1.1117533676110816,-0.7333273720713714,1,2,-4.301951533083105,0.7757138558039752,28.62313904701361
0.7219080825615549,1.2129899262230266,-0.5317401091636558,0,1,-3.691908301624669,0.41933145203189526,17.999241988796662
-0.12901802876647592,-0.48449658485913494,-0.8239845285926277,1,1,0.43354500919112016,0.5885214644980287,121.6068290301729
0.6728491342343246,-0.32338978966128074,-0.27933952564875436,0,0,1.4818109723214827,0.3539763555106561,34.38822446674296
0.2909181839026558,-1.4068796611937175,-1.130455810115747,0,0,4.584945515456581,0.8529843741278855,25.706684861364522
-0.15002556365713968,0.46267358120954644,-1.173292171460614,0,2,-6.364554147226771,0.8913712894985951,17.471400130409027
-1.7408500283678363,1.028200311486917,-0.7274409132363299,0,0,-6.337636084022965,0.3353773975231027,9.656667115670276
0.767110473988671,-0.606492597112289,0.47718129329751574,1,2,2.6201062058578537,0.13444406624287183,15.612176272664687
1.363172423681577,-0.5670248787689383,0.16176445578902512,1,1,3.556624620257897,0.8815749883962083,19.33330384733021
-1.1602169659196764,-1.3353523268348644,1.728449860008094,0,1,-0.008121693766882931,0.13912175922390754,243.66790067271768
0.4152421692006343,-0.857118941328486,-0.8672406727351307,0,2,-0.05344826650710066,0.44261394905375717,113.04135727148591
-0.7647367800015173,-0.3051201966956705,0.1485593329632702,1,2,-0.6898729707769748,0.47511105285386557,51.37005334701985
-0.6517921969798811,-0.11255049463587252,1.5519290865431579,1,0,0.8311145759112748,0.7270077580439678,52.789323517690256
-2.0835451964332674,-0.5231616547841473,-1.145492975086874,0,2,-3.6335251253503897,0.5425126431513433,14.64429194420033
0.6839292640262169,0.22295168407327942,0.8245630452082363,0,1,0.4498973687292045,0.5739214845812164,42.45564086830797
1.370498424221113,-1.5452242169694095,-0.009532557315897324,1,1,5.679876335857401,0.7623286374342652,15.232756524080685
-0.7366948669020184,-2.162344243943205,-0.12480935029386597,0,0,3.5823214541786563,0.7367853892090294,21.898275267084838
0.013463805841089022,0.11271381289293966,-0.6550777945419425,1,2,-0.435215370452898,0.11742640125941994,282.3694846394271
0.6380080128590134,0.6828025263013459,-0.24902260985708452,0,0,-4.363444234866181,0.995739213053419,43.359353143064
0.33634477420098347,0.5519845677551829,0.6193446400527484,0,2,-2.123633344802213,0.13942223008019966,14.753377283623543
-0.17873977585702772,0.49689404830232015,-1.4117101532908751,1,0,-1.1101328409462465,0.7271561501978512,80.82171692295083
-1.765988261628425,-0.3086827347596696,0.3732968011993053,1,2,-3.233846178764919,0.760473201437973,20.22292291138626
-0.6223763123719076,0.01835402203765546,0.2761328089081594,0,2,-2.7214763320489395,0.32844327548457597,18.012600848005132
2.0979929496244893,-1.7056426155978424,0.5169518848829708,0,0,7.0988774535826735,0.10191579867426069,4.096371813594855
-1.219526128355007,-0.12560045706343148,1.249875620823432,1,0,0.15432868368583907,0.10808506702686907,768.0634386107827
-1.1825129416254183,0.035297772462257154,-1.6939637765186355,0,1,-4.513813450820387,0.10664050449849002,6.326264743102772
2.7476866838927267,-1.4433615585999198,0.9151834335189564,0,1,9.53745009453699,0.2922657614609191,5.610732149133032
0.21954625018392995,-0.7508729753601264,-2.1716172869732286,1,2,0.7140213774350377,0.8181939643551132,799.6057425950827
1.0655072297823762,-0.8231983806068853,-0.6102405463685943,1,0,5.076018643742727,0.4040177521650046,11.011765250092683
-0.0897610670954567,0.8203150469434781,0.9844967810726236,0,2,-2.0674016018490358,0.8153604050779433,27.8750943506497
1.427817203369753,-0.8083053326024573,0.7848716570248266,0,1,3.461158165608632,0.6650088501246268,17.532500976670356
-0.8746795026287052,0.42641452930954893,1.6968836155230134,1,0,-1.6659059804250034,0.40764086207788197,1779.8802705708956
-1.7335672090597491,-0.9488932889306906,-0.7918859509004063,1,0,-0.4264189872372247,0.9381131579253948,137.70318925664745
1.3874890611172606,-0.8187737658608178,-0.8554478378318366,1,0,3.5241937140330513,0.7446523412403838,30.624917931232982
0.6412541740175669,0.8544424541048108,0.27710441580797446,0,1,-1.052881868966087,0.16860085287032794,31.667739340833684
1.0453255674850779,-0.6201642627069245,-1.1394954437764386,1,2,1.0375506292366037,0.8279908130031899,334.4074604408986
-0.6142273299535936,0.028934349627500175,-0.08261289825608172,0,0,-2.6155500836817422,0.22804317093440274,19.420291512601956
-1.7632072239164995,-0.33033430828463234,-0.6907651070721526,0,1,-5.180381047783244,0.17524710479727412,8.507254323492623
-0.02118681811949176,0.027265401455689075,-0.1518012849929108,1,1,0.3264048093703643,0.8069193604863043,179.25019090109174
-2.0850726691432113,-1.5661744344554869,-1.3600804671192843,1,0,-1.7811442647056421,0.7648106963563525,555.5616277518191
-0.4967278365916575,0.32992104218940743,-0.28269548035395015,1,1,-3.5187011662879226,0.6634511667182817,49.361450698127136
-0.025434501312386934,1.198601456971376,-0.9166255371476958,0,0,-3.847958413512339,0.40152814713571383,17.10241096388703
-1.336566043664095,1.3317333404849108,0.4189914035003881,0,0,-3.404725758941818,0.5022928087931421,15.470062160479483
0.4336113237090143,1.6242806596632622,-0.4978335088988604,0,2,-5.606205294563462,0.10364728172426334,6.189220763866012
1.6696919260574072,1.797999229476304,2.6231806179740333,1,2,1.8375268206569575,0.7454844055800985,45.910481348944074
-0.27776864698390824,-0.5738223613780371,0.5628226030740431,1,0,1.7925583263198772,0.34023906857583824,28.23165480041781
1.7259943476055262,0.38163809069532173,1.1465304415049435,0,1,1.7280023656004064,0.23414985090393817,22.232590539669726
-1.0548749445995749,-0.5604716114608564,0.9512896261062104,0,1,0.8435210920340703,0.8920836842165636,302.0920804803043
-0.4644702051402413,0.41934318359181927,-0.10070385878595967,1,1,0.12083980019516116,0.7416881465369104,56.196263036043966
-1.1005341212315174,-0.4390760431306241,-0.18929787396387368,1,2,-3.944232811883462,0.4089472763303067,18.24396825751214
0.31440419768230454,1.4430494638557951,-1.2623211461474986,0,1,-3.0220793018824206,0.5830379617171643,18.164192197904956
0.7600292954838449,1.0755551991373509,0.6076398658413202,1,1,1.099178154887446,0.9007341523557948,408.56876751862
-1.4868484859112454,-0.9529104838338085,1.4700940929242672,1,0,2.4868451387966113,0.6762819478441658,28.939934684706824
0.665933778393245,-0.7248849796474978,0.9998161756739746,1,1,2.057975162646021,0.7164480555362467,24.17732103703759
-1.3187607848947465,1.6967457316970116,0.22486732760243236,1,0,-4.2150930479790745,0.8966719840083841,17.6940190807917
0.7153974537584072,-0.9872661822186908,1.9223171141794781,1,0,5.9970642131928775,0.3296311223415108,10.278953874795416
0.41780678710828095,-0.5621752568217443,-1.421390149820209,0,0,-1.968256645423601,0.4442327494467815,153.40961447136874
-0.11642279666976392,-1.4258162328038726,-2.0161295352949877,0,0,3.4319626345510392,0.937913779065307,72.40187332232232
-0.4441151708536919,0.31930837808015033,0.34577543712706466,1,2,-2.042608756382098,0.19879099762776692,16.703189146149573
2.5115012163213373,0.4684995017187714,-1.5708190279126508,0,0,1.8059894037203086,0.9146513989510463,48.64635097438755
