Domain,Y,X1,X2,u_d,e,RSE (%),vardir
1,379.7618561652012,44.80132935547742,77.9848518968802,-0.1783895619172077,-0.03610484402910963,16.157393606777518,3765.00270503165
1,427.050698172079,52.83826922379179,83.52701161012803,-0.1783895619172077,-4.016281605218824,18.35976396772122,6147.42246269408
1,495.42786515755057,52.909937838188405,117.08325409943161,-0.1783895619172077,-3.109942670337488,5.5976378016416835,769.0781038235899
1,432.6898925740621,44.16525382848037,103.79234725222153,-0.1783895619172077,4.457318489134445,20.8090317259544,8106.945351918758
1,508.64513953534635,57.592767611188755,110.98364275789183,-0.1783895619172077,-1.1075944744638802,21.2661628823066,11700.598298968067
2,438.8935773678833,58.384434638349006,72.93157376894642,-0.39436252327026683,1.502619161515712,5.519430519817932,586.8228178765088
2,422.8537223502891,43.4450181269783,104.06559851060987,-0.39436252327026683,-2.1082027825518814,24.553053372709403,10779.319180729806
2,376.81917772657755,37.9185468133676,94.66987688956854,-0.39436252327026683,-1.718947596127209,12.577398164917748,2246.195818475183
2,446.57403698017794,52.67548357566361,93.17791317253543,-0.39436252327026683,-2.764844719940709,14.030741767885377,3925.9810948894933
2,453.44502963334287,43.13878252035548,120.8384061005245,-0.39436252327026683,-3.531332646213225,9.641699555720525,1911.4215597571824
2,495.6656167384225,61.142307967075226,92.78842654146146,-0.39436252327026683,4.771586343393706,8.224301081156858,1661.7878891031403
2,467.51049651995214,51.38246375953732,106.29548318565894,-0.39436252327026683,-1.5984261257820678,14.869917652118689,4832.811532318262
2,479.3262417736021,48.10045285389851,115.97904372486299,-0.39436252327026683,7.260252577653841,11.519740819390456,3048.93263057816
2,342.0436638163653,37.391933806542994,78.3041890138801,-0.39436252327026683,-1.1300207208395698,7.469011598428303,652.6635625144033
2,397.7162521162899,43.24932376703093,90.79745662314484,-0.39436252327026683,0.26908255811588544,5.0153840235131675,397.8827039812763
2,422.9600576346207,41.640138069701464,109.04656335853555,-0.39436252327026683,-2.9393969076874704,24.026830605165717,10327.416355163858
2,502.57331872534803,50.929233685093756,126.01202614519178,-0.39436252327026683,-3.702539467234004,24.22045313465819,14817.105902482619
