Domain,Y,X1,X2,u_d,e,RSE (%),vardir
1,412.8146201404455,46.00603420036902,93.5282545924197,2.6922995408478454,-6.964359587086866,5.86864388923688,586.9291155947054
1,439.60476688070446,42.222777102736394,112.47834759604727,2.6922995408478454,0.84188663408007,7.172029186094575,994.0514945425205
1,534.0075274605848,64.70761114333628,104.99801821882036,2.6922995408478454,-2.218864234585175,10.342999761524593,3050.6177105961065
1,469.48228034939024,50.219738164322905,107.59905629715664,2.6922995408478454,0.49317739261461774,11.862293548964164,3101.5282753948395
1,560.3602011787431,64.75509226469289,116.1533227559257,2.6922995408478454,1.5857948025793107,18.227267299177683,10432.242889434947
1,443.46629988711163,51.61462579857613,87.47446805393061,2.6922995408478454,7.751935245521931,22.73882087994807,10168.505452595964
1,388.53318199494385,47.80815687099401,73.42481777603012,2.6922995408478454,-0.04953745293431247,10.73926463205461,1741.026245952649
2,505.1476855928513,50.06711873564188,128.7793336658616,-0.43714772483963327,-2.309427692241621,8.942852532079424,2040.7456228174906
2,467.65953876380763,42.87339100100941,126.3711641761309,-0.43714772483963327,0.9874031313384162,23.51890526470899,12097.44898878161
2,497.216937549917,68.65600975535364,75.16571472505373,-0.43714772483963327,4.042607047881027,5.46863244842922,739.3486747541365
2,294.25106901804685,14.048816197475048,111.4279776477093,-0.43714772483963327,1.58818046009262,10.146783874575426,891.4416445874797
2,398.2318401610294,47.35555821130703,81.17884377872087,-0.43714772483963327,-0.4664907281078564,20.899456514643166,6926.948299922012
2,450.9839457005408,43.60734787608579,117.93937797084928,-0.43714772483963327,-2.494401896747072,8.549002549138065,1486.4594184181706
2,334.78566805148876,31.629404980862123,87.05120170843924,-0.43714772483963327,2.9733874551392656,22.12949171809721,5488.789728559181
2,365.20462793834207,48.35795050573018,59.31414226971909,-0.43714772483963327,5.223738595092664,10.722925698045298,1533.5542292461982
2,478.6846382762471,51.0559838782227,110.38387614013791,-0.43714772483963327,3.0741143296974007,13.392921180325363,4110.073675661022
2,489.8991989535832,51.65635542279273,117.33985375546388,-0.43714772483963327,-2.625137946468546,9.901987697487877,2353.1966610426957
2,422.3577462995281,42.15865375530188,106.88227567368192,-0.43714772483963327,-1.7629260995054952,9.71852468915213,1684.8514352919683
2,462.7441950152148,57.63287032286258,87.78761275932455,-0.43714772483963327,-0.5582343929075164,5.084361456986506,553.5473733723389
2,456.9805119208729,52.12435132244162,97.92566229977392,-0.43714772483963327,0.9445784339566459,17.22690140496387,6197.40239888865
2,497.528912038522,54.44713150814247,111.37764345344972,-0.43714772483963327,2.9751153157497905,10.236078257055697,2593.6050400279737
3,471.5574817614669,50.2962642098677,110.54538489313897,2.052228237473992,-3.066837311623555,9.891183980800996,2175.533822873448
3,393.3382169476465,33.75989680899382,110.91636118885755,2.052228237473992,0.6537822874883681,17.727086837604503,4861.911326520157
3,448.10500028157094,46.94382483293956,106.38506933305587,2.052228237473992,-1.4364907867125432,13.023226378772478,3405.6244874992567
3,508.92355150811187,63.56066642746439,98.208385851364,2.052228237473992,-7.348780569412092,20.824772336970792,11232.220563681885
3,401.0603218929531,44.73722453448321,87.51053692244342,2.052228237473992,0.300897138176205,12.994125481874137,2715.8983346747436
3,416.53993553951574,48.70549067110764,85.05301887344851,2.052228237473992,0.854216199606602,22.44735645965696,8742.662176678314
4,448.9868587559188,59.055169846143286,72.09311196144172,3.133307176725464,6.3914784255934425,15.62310589431278,4920.418161571959
4,394.9594869866559,50.83163585061793,67.44458119495474,3.133307176725464,2.7788381669313647,13.13670315214897,2692.0174635576195
4,450.1662932077722,51.56073649935001,96.42812384768831,3.133307176725464,-3.626944161079894,16.96699069544105,5833.854460200969
4,463.60707726646564,38.95620130617235,131.68807867430343,3.133307176725464,2.316606210271557,11.791834581611871,2988.566132944159
4,494.0387065534655,60.478674913721555,95.77333278641281,3.133307176725464,-3.034640764693357,7.359547349968663,1321.9777925911897
4,469.489124049564,59.84101577974566,84.61850479188145,3.133307176725464,-2.086271609652674,17.53855669412539,6780.141757470546
4,421.6876359331724,45.611624294128845,97.17534728821407,3.133307176725464,-3.8544872906254435,15.473413931482538,4257.493779737184
4,473.28383725772267,49.947887364905306,109.8072265978189,3.133307176725464,0.7966400608328948,15.99799241921177,5732.899391449598
4,419.8813465516224,39.28500621852987,111.47833578460167,3.133307176725464,-2.6336632869557492,5.095314530223289,457.71501392384033
4,490.6892389347784,62.29334778769636,89.1713262200444,3.133307176725464,-2.253459620517699,9.76126867523169,2294.170024676424
4,554.7521569301008,71.17258034361451,100.07512516676294,3.133307176725464,-4.394302298223144,24.758228100898453,18864.14468092693
4,523.2693395073826,57.31880185015942,116.48613876832044,3.133307176725464,0.5697455432191753,9.026029237725036,2230.7148003844954
5,589.6856619837051,64.74180823816808,132.19155878153848,2.2625599361862982,-0.6690567063985873,8.470971038220528,2495.212458570452
5,481.99463553162593,59.60143711939021,92.52290622121015,2.2625599361862982,-3.3209224439317033,13.97749020660739,4538.818356796555
5,455.73880810542585,63.22616352231677,67.6016840830864,2.2625599361862982,2.142062391482985,20.630725791712095,8840.17857330818
5,380.78243371713955,41.4069196177087,86.25394072143558,2.2625599361862982,-1.0226057504614343,23.567767802542075,8053.612171422132
5,498.48297694879,55.25011918476729,111.0252324156325,2.2625599361862982,-2.0806437424977484,11.825453351238014,3474.8516018856244
5,469.87602945984577,49.632043381234006,109.05714564902947,2.2625599361862982,1.3389613194305259,16.032685214279546,5675.173090623089
5,385.0389579587004,49.471606003783634,68.9577712810379,2.2625599361862982,-2.497174558479869,9.09596443853022,1226.610997636554
5,467.28993271567276,54.17330153207214,96.31422402983615,2.2625599361862982,1.5324170594535282,24.899699854310388,13538.204609238164
5,479.1988658286441,52.25166806007105,110.48586985739699,2.2625599361862982,-5.293774122691396,22.642943294443388,11773.275880560324
5,465.4491404563265,57.74255360545752,87.9273768412884,2.2625599361862982,-1.380941189724157,24.92178189514666,13455.586954397402
5,432.9309988883276,51.03323932983237,87.3631217870886,2.2625599361862982,0.7759987288023051,17.918300583975718,6017.706501727819
5,518.8379038778803,58.648010035368586,112.85796321917076,2.2625599361862982,-2.380632673490494,20.324945801068992,11120.445462194688
5,522.4624824036339,60.89373393402117,107.66273364667616,2.2625599361862982,0.4057855039893785,8.615484246852303,2026.1407186494334
6,459.4389555241343,44.92377553242154,120.22128531892005,0.03401833199250951,-5.656511107805999,5.929965917768656,742.2667838637412
6,420.59501776525906,44.3659943974949,100.61697577904758,0.03401833199250951,-2.50292411230309,9.508875971461999,1599.5087242327852
6,484.4306669655925,47.684755555416515,121.23441565809293,0.03401833199250951,3.5040395403315374,13.609120121282048,4346.336546422686
6,457.01455051120774,39.39722074812969,133.75100564115237,0.03401833199250951,-7.507582843737967,9.725380961887941,1975.4830141816055
6,546.5517388194274,58.973459307751895,126.1592539460301,0.03401833199250951,-0.6680839433846866,23.356889962195204,16296.434299282375
6,341.6708249098367,42.70070434852555,67.27995653953583,0.03401833199250951,-6.426628243855218,10.462636609079487,1277.903546826148
6,461.04474417461836,56.13459194623271,88.15166575971402,0.03401833199250951,4.03443459203425,9.084935259454598,1754.4048717113667
6,529.093658964287,54.115585140384525,127.61266451776571,0.03401833199250951,3.2563858948405464,18.89989616146201,9999.630431640619
7,393.8673649706569,46.04022727644776,81.5167847085799,-0.5041198980103886,1.1367790692686808,23.837556970337875,8815.023676385428
