Domain,Y,X1,X2,u_d,e,RSE (%),vardir
1,567.6146562792403,61.07043855050518,130.35905336771233,-1.1333197490743834,2.677676540364111,21.0276355772427,14245.840748773435
1,525.7699427521667,60.30122310028041,110.53967075496729,-1.1333197490743834,4.317805489904405,19.633430491683054,10655.746690945354
1,407.6728307543814,32.2805447504209,123.56304794583868,-1.1333197490743834,0.2773308596738673,20.878073075963535,7244.4324065165
1,395.02315397445415,39.10050475652186,98.7944392031635,-1.1333197490743834,3.0650715345921933,22.72151247395599,8056.0022467623085
1,452.22359938522817,41.69444635357312,121.7556365666114,-1.1333197490743834,1.3734142332141521,5.408164381892496,598.1446351707131
1,513.1297098238655,56.89564628195303,117.17182007211147,-1.1333197490743834,-4.558841981048166,21.83747770306728,12556.230237042688
1,474.5834486072316,45.45839165471561,125.77790675511781,-1.1333197490743834,-3.131003427507741,5.17543449356801,603.2798332409586
1,486.2859263080665,60.42366157503861,93.13405438906608,-1.1333197490743834,-0.9671705961843609,21.806185314603674,11244.568605897966
2,452.78087090247317,54.432800269572596,91.25848722547103,1.1118106172736546,-3.011915513605496,19.741510672366566,7989.818372650341
2,380.48852992593675,36.18848187439525,96.7260764047389,1.1118106172736546,4.982157127209085,16.540810599119343,3960.9258833549497
2,449.8669519991772,39.43359224935701,126.50986899036042,1.1118106172736546,-1.4325578456023176,21.45709997865311,9317.732327301259
2,442.96954766604347,56.75886088831879,79.47855420851836,1.1118106172736546,-0.8936758098609219,24.94532588812357,12210.29359238646
2,397.17294967031614,37.2363466482231,104.55123120388053,1.1118106172736546,0.7769434041659529,15.84152589726078,3958.7068976801706
2,437.8515656492987,51.37842872436879,90.5646385161932,1.1118106172736546,-1.2816656222052358,8.939493077736122,1532.0734931923357
2,515.0089101024112,51.153403791293535,126.74701597818445,1.1118106172736546,4.636048572300883,11.535514576647731,3529.4207137400376
2,408.272314421564,40.93911350011591,102.24124957922962,1.1118106172736546,-2.017562854748438,5.6423440936757725,530.6632309599642
3,585.8755601261752,78.49162860982062,95.40273987500255,0.5646316566304913,2.0473056704364287,14.621160847955712,7337.945352383223
3,368.8249982057922,43.09422503592199,74.15282654897544,0.5646316566304913,4.4835882716009285,10.470604677948021,1491.3659517161973
3,347.5698966340083,33.724616667938186,89.53399118225526,0.5646316566304913,-0.6858007268236027,8.091445401918968,790.9272260750068
3,437.8058393099154,44.042426716670995,107.64253159958832,0.5646316566304913,1.744010870753364,18.26709213935358,6395.904024875838
3,507.3461096429915,58.97593331717238,105.08488606410013,0.5646316566304913,1.732039272298888,20.79510620341168,11130.917259338286
3,454.4054467480875,45.54149495576396,113.40839731509791,0.5646316566304913,-0.6834543175585641,15.628844740813697,5043.602026467554
3,376.1050985839602,38.33663313287232,92.06629385476344,0.5646316566304913,-0.2752864465586842,21.97070279228864,6828.201681714718
3,663.0484875571314,79.6978245195971,132.03669922301876,0.5646316566304913,-0.07866514352214783,10.206160501150713,4579.471546252031
3,570.3100167715249,70.20698988759099,108.5269040977348,0.5646316566304913,1.6566274814698283,23.14578319337385,17424.718090574705
3,458.3245044064806,51.40186496344273,100.59771233815923,0.5646316566304913,-0.444876743681934,20.4426192723815,8778.478213690418
3,490.319799578006,47.12721789169867,127.58450372326621,0.5646316566304913,-1.0499289836502357,9.06014635853921,1973.4643635253087
3,457.664674797484,42.19994803199367,124.052204929114,0.5646316566304913,-2.004106877342853,18.10159238590503,6863.22674278345
3,466.9741641458943,51.1281410100763,107.30373407732577,0.5646316566304913,-3.8386407157691758,17.685905648279963,6820.878513738314
3,495.34607263401443,57.03913729970943,106.29548263798851,0.5646316566304913,-3.005210797140184,22.71722028516123,12662.74399399954
4,504.7949643831527,56.078970427747365,112.93178722810435,1.5334219685820636,-2.996884180374855,11.590417627193617,3423.1678719036277
4,479.9215877125823,45.045597685054965,127.15026447519335,1.5334219685820636,-1.1403516316612639,14.200669861594804,4644.706044527141
4,399.0262401912113,52.419866964574894,67.79639715226213,1.5334219685820636,-0.19931090476948884,16.384171472044727,4274.170880632293
4,392.8978823156672,50.096869357714134,70.17490369673752,1.5334219685820636,0.5303061650393998,21.89139057902538,7397.859435900035
5,426.11719975450114,47.4372130008051,94.24104588745008,1.9167336508451025,-1.4676906752696515,9.641479980221291,1687.8954262991344
5,377.3093962213356,45.09779514296131,73.80879682232398,1.9167336508451025,2.28609321103598,18.739789839978712,4999.478137660364
5,457.66408222459796,39.12561211680599,132.28046253392944,1.9167336508451025,-4.441637078135972,14.238507786651414,4246.4167500434105
5,544.0157050075205,54.612748691902,136.04692745596662,1.9167336508451025,-3.05862701476779,8.242611524052329,2010.7243562550707
5,510.90268810251325,59.326947024474364,106.63401621722036,1.9167336508451025,-0.9168131051443942,12.47572468697868,4062.63625537423
5,534.4197897884991,57.17708283320958,122.37909393909945,1.9167336508451025,1.8594540934071813,5.427731219702531,841.3984941217057
5,320.47209755411546,26.914544302869203,93.28541424652592,1.9167336508451025,-2.588186104127467,6.5698555170033,443.2942349429292
5,380.31394394533123,38.06002773925053,91.74795885618084,1.9167336508451025,4.601153885871776,7.108278377137934,730.8249281786
5,454.1208460412824,55.042384153259505,88.2802254098653,1.9167336508451025,0.4317408044091703,11.26960076708001,2619.14739160692
5,481.1676043212477,42.25078405098712,133.22576560800297,1.9167336508451025,1.5454191994610147,24.713349995896092,14140.214554017763
5,418.4727494423351,47.46229320173751,90.97258357253594,1.9167336508451025,-2.700617362269418,20.980265447087973,7708.259417053564
5,380.1414856665537,42.873079634918554,79.4316052538138,1.9167336508451025,4.9961433334882175,9.064981389108244,1187.4747096945584
5,481.86477430935645,59.54623517467549,93.38784491420057,1.9167336508451025,-4.558825043267226,11.49471032011519,3067.936883405231
5,342.3071429207274,36.03875286440116,81.0483399440291,1.9167336508451025,-1.9000349401816807,18.678505590467775,4088.0497913837585
