eqIncome,gender,eqsize,cash,self_empl,unempl_ben,age_ben,surv_ben,sick_ben,dis_ben,rent,fam_allow,house_allow,cap_inv,tax_adj,state,district,weight
21422.19,male,1.3688373917238539,0.0,0.0,0.0,0.0,7081.01,0.0,0.0,0.0,0.0,0.0,0.0,-1151.22,State1,District4,10.0
7439.0,male,1.0216371735803222,10682.65,3961.1,0.0,0.0,0.0,0.0,6815.58,0.0,0.0,662.4,0.0,-1043.3,State2,District3,10.0
11268.29,male,1.1450156267952722,22696.87,14175.44,0.0,8457.66,0.0,0.0,852.62,0.0,1904.06,0.0,0.0,0.0,State2,District4,10.0
19561.91,male,2.7724849744928575,13161.3,11783.44,0.0,0.0,0.0,0.0,0.0,0.0,1093.99,0.0,0.0,0.0,State3,District4,10.0
28808.86,female,1.3658074414811323,0.0,9993.54,0.0,8084.41,0.0,3463.21,0.0,0.0,0.0,0.0,0.0,0.0,State2,District5,10.0
10904.53,female,1.7708742916962688,17834.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.86,-1273.86,State2,District3,10.0
20454.06,male,1.2338512109369544,31885.91,0.0,0.0,0.0,10572.14,0.0,0.0,0.0,0.0,0.0,0.0,-800.1,State1,District3,10.0
23192.51,female,1.8091940931406023,7282.93,0.0,0.0,0.0,0.0,0.0,0.0,3842.56,0.0,0.0,0.0,0.0,State2,District3,10.0
27385.97,male,1.9603444059029183,0.0,10560.99,2779.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.71,-1580.58,State1,District5,10.0
22728.29,male,1.4876884079105546,-3700.32,0.0,0.0,0.0,8168.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District1,10.0
15879.55,female,1.068860473682458,9437.06,0.0,6051.88,0.0,0.0,0.0,0.0,7315.15,0.0,0.0,586.6,-1986.9,State3,District1,10.0
19695.1,female,1.331327687429965,-10452.69,6039.17,0.0,0.0,0.0,3382.77,0.0,0.0,0.0,2022.13,0.0,0.0,State3,District2,10.0
13334.22,female,1.395512718896281,8918.19,0.0,0.0,0.0,0.0,3382.31,0.0,0.0,1491.75,0.0,0.0,0.0,State1,District5,10.0
17606.54,female,1.626477698415747,10318.28,0.0,0.0,11345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District2,10.0
24182.19,female,2.2784903553659923,-458.26,0.0,0.0,0.0,0.0,3623.89,0.0,0.0,0.0,0.0,256.29,0.0,State3,District2,10.0
17207.01,male,2.838113481841302,30710.33,10720.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1415.81,State2,District1,10.0
15905.75,female,1.0474413278842993,11720.08,0.0,5009.5,7578.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1646.71,State3,District4,10.0
21954.27,male,1.8537562062168766,-1048.02,0.0,0.0,0.0,0.0,0.0,0.0,3439.84,0.0,0.0,0.0,-607.93,State3,District1,10.0
20825.78,female,2.213108694463962,28952.98,-5305.06,0.0,12930.54,0.0,0.0,5992.28,0.0,0.0,0.0,0.0,-671.68,State3,District3,10.0
24536.72,female,2.3387549783220907,0.0,14517.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.3,0.0,State3,District1,10.0
13225.72,male,2.28289430322157,13595.0,12722.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,117.45,173.44,State2,District2,10.0
14770.24,male,2.7844639052751776,28663.03,0.0,4586.41,0.0,0.0,3644.47,0.0,0.0,0.0,0.0,0.0,0.0,State2,District3,10.0
29419.84,male,1.4649736281847292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1357.63,State2,District1,10.0
19730.08,male,2.424353403701163,8292.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1485.13,State1,District3,10.0
28078.69,male,1.2192941674120577,2039.83,1494.52,0.0,0.0,0.0,2823.4,0.0,0.0,0.0,0.0,868.38,-683.91,State3,District4,10.0
24485.54,female,1.320810594768095,12414.18,9644.98,7441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1188.68,State2,District3,10.0
22172.18,male,1.107700374821989,32350.87,20734.19,0.0,6836.03,10510.86,3978.88,0.0,0.0,0.0,0.0,0.0,0.0,State1,District5,10.0
27284.34,male,2.787067821424884,17513.48,0.0,8245.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State3,District4,10.0
15097.04,female,2.3171994749853,23924.55,4498.1,0.0,0.0,7713.57,0.0,0.0,0.0,0.0,0.0,1941.27,0.0,State2,District2,10.0
24850.43,female,2.5084761180212682,15414.04,0.0,4777.23,0.0,0.0,0.0,0.0,7381.62,3325.16,3222.94,428.61,0.0,State3,District2,10.0
15719.8,female,2.800606055414544,16994.95,0.0,3470.15,0.0,0.0,0.0,0.0,0.0,2581.25,0.0,0.0,0.0,State3,District3,10.0
4918.85,female,2.315903732405499,11297.08,13969.83,8634.48,9836.73,0.0,0.0,0.0,7441.48,1995.78,0.0,1758.87,-743.53,State2,District3,10.0
14864.12,male,2.3012210137995126,25401.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.28,0.0,State2,District4,10.0
15818.38,male,1.4971291714673565,8959.85,0.0,0.0,10986.86,8826.49,0.0,0.0,4841.15,0.0,0.0,0.0,-710.96,State3,District3,10.0
20201.03,female,1.1310388998158574,0.0,13489.39,0.0,0.0,0.0,0.0,0.0,0.0,2350.34,0.0,0.0,0.0,State1,District4,10.0
21769.85,female,1.3600230489558411,10421.07,0.0,0.0,0.0,0.0,0.0,0.0,2568.59,0.0,0.0,3705.2,0.0,State1,District5,10.0
24028.99,male,1.2472136460949346,27881.04,25470.33,0.0,0.0,0.0,2394.69,0.0,0.0,0.0,0.0,0.0,0.0,State3,District2,10.0
20899.33,male,1.6171140941538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.71,0.0,State2,District4,10.0
19021.77,male,1.9415927875334118,27301.22,0.0,6164.92,0.0,7460.32,0.0,0.0,0.0,1583.38,0.0,0.0,-521.89,State3,District4,10.0
29124.42,male,1.6235142965545009,17844.09,3603.13,6603.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.01,-1326.71,State3,District5,10.0
24102.83,female,1.4197890530107298,2828.89,-3697.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.92,State1,District4,10.0
17602.33,male,2.9618048564979196,6907.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-393.02,State2,District5,10.0
28537.67,male,2.6670108436760946,13357.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.29,0.0,194.14,0.0,State2,District3,10.0
25597.61,male,1.8402592645444953,0.0,0.0,0.0,16151.29,0.0,0.0,0.0,0.0,1295.76,0.0,0.0,0.0,State3,District5,10.0
15289.45,male,1.9950108214954878,5812.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.91,1434.74,242.92,-1089.91,State3,District1,10.0
26015.78,male,1.4205994371126829,19460.63,0.0,0.0,0.0,0.0,3138.33,0.0,0.0,0.0,0.0,0.0,0.0,State2,District2,10.0
23219.54,female,1.5397881090076917,-4234.34,0.0,0.0,0.0,9748.6,0.0,0.0,1971.76,0.0,0.0,0.0,0.0,State2,District4,10.0
24573.13,male,1.5051319828645322,9193.35,0.0,2651.09,0.0,0.0,0.0,0.0,0.0,2222.27,0.0,0.0,-454.71,State2,District1,10.0
27908.86,male,1.7086999296914591,25969.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.16,0.0,0.0,State3,District4,10.0
13844.21,female,2.6861719034543574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4457.77,0.0,0.0,183.97,0.0,State2,District1,10.0
23137.49,female,1.858688115012933,14377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.71,State2,District1,10.0
11968.06,female,2.4880530651106296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.23,0.0,0.0,209.23,-771.65,State1,District4,10.0
18446.45,female,2.2188926163365275,22897.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.8,0.0,-1156.64,State2,District3,10.0
22226.8,male,2.9700615613729795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1177.26,State3,District4,10.0
19725.3,female,1.5460346369048388,1979.41,4984.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State1,District1,10.0
26093.32,female,2.6723177632341333,11907.06,0.0,0.0,0.0,0.0,5221.28,0.0,0.0,2150.72,0.0,0.0,-1288.32,State2,District3,10.0
18703.14,male,2.5292462511348655,0.0,12883.95,4455.7,0.0,0.0,0.0,6594.95,3807.58,0.0,0.0,0.0,-1472.79,State2,District4,10.0
21823.76,male,1.31179235714524,17220.56,9128.94,5481.74,0.0,0.0,0.0,0.0,5176.76,0.0,0.0,0.0,-883.98,State1,District5,10.0
14070.19,male,1.8991731176256368,0.0,0.0,0.0,6150.23,0.0,0.0,8064.08,0.0,0.0,0.0,0.0,0.0,State1,District5,10.0
22127.5,female,1.4102540828263799,8738.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.38,898.74,0.0,0.0,State2,District4,10.0
